T,FC,x1,x2,x3,x4,x5,x6,x7
1,5,4.104105199434886,6.375077241765674,4.62061849785797,6.100502175039267,4.611335602887056,4.289839974233306,7.448988835535104
2,4,7.6677943417390075,4.160746248034608,5.7040052378051325,8.542424328033565,3.1441253163113494,8.442138151990513,3.007209928846186
3,2,7.1281088011898515,4.769557878788213,4.138393724997993,9.1171705404008,10.857848371425185,4.550440135159538,5.330400060977097
4,2,3.0349528079616435,5.521798675609833,8.878458935468318,6.562181994417224,6.386810753603595,7.303926113309416,6.87428072085584
5,3,5.769902424605855,3.834540741432018,7.661699359931513,5.5603811339236096,4.286768834915919,7.373501836047211,7.32305636270686
6,3,4.227070238033168,2.104784262119022,5.585221023513749,8.041783547918397,7.102739411631734,3.403386695157109,4.590276213364371
7,5,5.547573929113222,8.565726696362418,6.713961421204285,3.014177350980617,7.86977548119971,7.6923004642591915,6.3935432741456575
8,1,7.164694742278769,4.692864585907227,6.06973945475658,6.361741577693131,7.816695438632319,8.644929482686651,4.433142145714377
9,8,4.963096345356316,2.966598943600802,5.577348804306638,5.197022375850426,5.262989389131917,3.413504675111692,6.7070995172045205
10,1,5.1927333383276375,5.8486366166806825,7.047511015292183,4.2669914268719795,2.1389601566241008,4.290883695314521,7.653924763322791
11,3,4.09714517660189,8.46353659403994,7.419549785893031,5.53369646614459,5.236817686956941,4.457152298373156,4.666190300297667
12,1,5.458441010745925,2.044519114522393,2.183635133748862,6.237956334699033,6.570363023687851,2.623778251390937,5.708901823256843
13,2,8.807139116723242,2.7553658064947326,5.347034132483793,7.019939030586575,7.75320593166277,7.354362196657412,3.292012962449977
14,1,6.114223051275058,6.015319766534656,6.790902518239043,3.2807061719594133,3.720412763842401,2.4689687243498883,5.8470536805012125
15,4,6.526518878745392,7.0495092557080365,7.726028954233392,5.094371068185103,6.005303814231854,7.42017453147564,4.203654566313887
16,4,6.144971008131143,2.951627323191744,6.288219154248099,3.3977798803429415,3.074456712727539,5.490065948007695,3.3948796637590117
17,4,7.022341846572394,7.53892773116197,5.3226760870541705,7.061610197033658,6.610733011454342,6.3086074355361355,6.255840594591213
18,2,5.797070057388535,5.282791797420834,2.5087004538117235,6.095477369472551,6.080695716113729,3.5047734117519944,9.179986094694094
19,2,6.215665069385404,13.754920742674706,9.175979443636326,7.34619438342872,2.5394220016600935,5.326443756463381,4.912363742312025
20,2,7.488672202982507,6.29089476925863,7.1609151384537455,6.533761277782775,4.2501448567056785,5.531802438127398,8.663247566867453
