T,FC,x1,x2,x3,x4,x5,x6
1,4,5.338803168004659,4.60283206512092,5.0621096510733885,7.72752584348376,2.169735592698619,4.663053034613423
2,1,4.123037952649867,3.2107172076839956,3.4093411431328415,2.2892923203791344,7.545131440468507,2.402047351442519
3,5,2.4662555077247177,4.063683479691353,5.2732922347459255,2.586244192869032,8.062869452678148,3.081774235686541
4,6,6.073455484771623,4.321702687660961,3.7474390044114467,5.194971260155311,8.190755939664827,6.023287520935559
5,4,8.035517326865435,3.008940813225056,7.975943859388584,8.564268827385193,2.040132164725668,2.1283584514885896
6,3,5.4763901189451865,4.593412692470687,4.4804000576668495,5.089130927159148,5.086803181084912,7.045666587044193
7,2,2.9152805508953663,5.01612814161275,2.0764163693276045,6.136116640771285,7.057841793853644,7.62280169560521
8,0,4.411481898501174,4.7313296618462015,4.388152932026081,4.38794666939866,7.306535710349522,6.9083137772483685
9,1,6.388185309485724,5.182603992490797,6.1094343188078835,6.6283556950527025,4.166356893360716,6.27976197450727
10,4,9.317645794817178,7.2644145921927805,7.338930897146184,3.4192485405761532,3.0799918944575904,5.156365272039745
11,2,5.053083900410594,6.008225373805591,7.542265412611204,6.276424090473701,7.713483715659301,6.731935644865428
12,2,2.03358381034627,6.755471247042183,5.921141238029226,4.45938744367928,3.775183928211451,6.382976121807065
13,0,4.067307873237541,5.797660253822078,3.1403016339583307,9.676373138026012,4.55245842025593,7.029429615684025
14,1,4.246199940867017,4.454486389980755,7.108195815278074,5.025487166015755,7.3482685178184735,2.317754867387451
15,3,6.499569797180917,5.420751217410828,7.283423246468942,3.9450888828068424,6.070449593371483,5.695224486409523
16,1,6.813805241616946,5.119132055214607,6.528424963924174,4.084523448153716,3.457554930842406,6.555004585058477
17,2,6.22642813249816,5.476526799688756,5.085754319044661,4.490488058983499,7.073267914252899,6.977015718989842
18,0,3.4129784243267474,4.855783870930394,8.421710171699988,5.9957833961268205,3.1036428121083532,4.356520244622467
19,0,5.458158210689756,4.498649434368122,4.391818607757027,6.773899700797397,5.328506240286245,8.028263233876404
20,3,3.3946113007799963,6.888587496542761,7.93207969100398,6.033055946812755,10.18952407776453,5.014625825170648
