T,FC,x1,x2,x3
1,1,2.233569592524907,6.273303896360031,7.6090370211498355
2,71,2.3067717836401296,6.682715330512772,3.1976746599877868
3,32,6.1517060631589535,6.769967754540395,3.0590499318970026
4,10,8.87302069886901,6.405867134039513,3.05777265221845
5,2,6.4363616395539625,5.117078176845481,3.1078433762301807
6,0,4.013886495809063,3.8473240640814126,4.19779445148505
7,0,2.4509673084029098,3.0029212283129523,4.342648507085808
8,0,2.4128456599978367,4.8310001718071325,7.481593045266214
9,0,5.47892327847246,6.808570588006079,10.069036966441892
10,0,2.321647832624479,3.8783926241372964,4.16582396543182
11,0,3.154961869521792,4.720857233925043,8.663664372722845
12,0,3.2252210045192453,4.935292410690996,2.4007596242593974
13,0,5.087663057907746,6.193448593102816,2.3254683420289193
14,0,4.937742384921846,4.1124649158078,7.026921542914197
15,0,5.2349629234667,4.477345767682952,3.1176095037908578
16,0,4.0056558841698635,6.209027586432678,6.6354599021933485
17,0,6.046215286185654,6.142357052351763,7.5104403910089
18,0,6.363937104231474,7.599741439120497,7.605638803852472
19,0,7.047003344037745,4.304401753131438,2.848987075748283
20,0,7.3130543623829025,3.14415506729461,3.547357820369956
