T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,14,7.8081429116506005,6.323737843481787,6.2504182904127585,5.758083672543169,6.258453775970834,11.12364047860822,2.286569871108839,5.598483520497521,8.267968532893908
2,8,3.2211757362104745,2.0276831478613917,3.6933205025052973,7.094475214001773,5.249016616550615,5.622463825692053,5.088180914594897,2.48043717701727,4.945644680657724
3,15,6.390293864717059,4.2450509543445225,6.17344479749947,5.020851699604215,5.12215361843572,8.559362893741843,5.7825114673643485,4.333758158816696,8.33443393636415
4,12,8.455839913367154,8.882192363837653,8.031301994147473,4.672681770798716,7.319478326181121,6.387030903705564,7.554587068952238,5.1372780382874055,3.416521995375491
5,1,3.4656505258837282,2.3725563756606944,4.197915010854353,3.2070653514101557,7.012278792903966,6.209318738001623,6.004308085305595,8.632510187329189,2.245137171140766
6,4,8.085824829980874,3.2461889842247977,8.961351568763376,5.698492838928233,7.726166697032674,5.266715433631643,6.618013559743862,2.1226014893483933,6.385276086055071
7,6,7.606641067681856,6.608777736574016,3.290614727257664,11.197330597803035,13.749460079667532,8.344305279875385,5.2069875377834345,7.222359699942437,2.253315504285771
8,6,8.754087273867501,3.758934236073471,6.392671182052291,2.5771397286478344,7.335093599242926,7.1968347041565846,2.0981818853097196,7.483927543142594,4.181508045344488
9,3,4.468971051551768,6.209468350282117,7.0765535015709045,4.1192483848150845,8.792744879170005,7.1210483974792025,2.587023712036225,7.8709005662632014,5.046998860148486
10,3,3.6201768880785337,2.559430679121899,9.490092194846671,5.917114607360621,5.410426936382339,6.2634406925829875,5.6583649997089775,6.50967878793347,8.764324305384187
11,3,3.970504224069634,6.126180475533158,5.2255197108834475,4.09736919167818,4.584841581543054,7.3805812820819785,8.629344688423734,3.483487328176651,4.732296337352064
12,1,7.281644630991228,5.3663924681299235,4.766898206481464,4.936284771125967,2.470587166222383,4.8799422850284415,6.181522457415272,4.521033871021739,7.137246669924758
13,1,7.857375034715875,8.511701082841448,6.109667267600355,7.2064765635602095,6.093137114142036,2.134512028907369,6.304764446806249,3.1050362397689266,7.469070659436361
14,1,4.289484243613662,3.179031700712217,10.359510100079662,5.182680006524149,4.366663097312084,5.054280376683643,6.833558476183461,5.261641504362661,5.258209715286722
15,2,4.253315041516907,2.027811289286623,2.737491765338983,6.4369034676928445,5.757743913617675,3.300725807977312,7.180011481149788,5.266498682908407,2.4510247091545505
16,0,7.480672180855335,2.312796255939678,2.129793964240154,2.0936383779281167,4.043442244324447,4.4108070455417,7.18129264537091,7.078398398957398,6.855663607543676
17,1,2.803851435353794,5.354278607033167,2.799841871461923,6.008214453873033,7.1129830030227055,7.789507055267387,6.531671489883798,7.981344563665039,3.738919858904337
18,1,7.176890132189998,4.364644905232231,5.5453776614827035,4.186548699825621,6.359754308149132,4.100226566140078,7.839901663703454,7.923243548578212,5.596501607295714
19,0,5.314545970419473,7.365888629700538,6.290213428140936,3.377293877774131,7.308517689791832,3.9294873425721466,4.125601403954676,5.114683169030591,3.109540165951517
20,0,2.249101564209415,9.544883572851305,4.043433111296963,8.405101954003893,5.1003905150778674,3.991899300193897,4.063686089779113,7.197167492830772,7.039416627927668
