T,FC,x1,x2
1,4,7.086980316051031,3.057506243574881
2,2,6.660318411890034,2.7303168377638642
3,1,5.271727542020684,9.113779552945216
4,2,2.5886567539284666,8.889313551853743
5,0,3.454182200501645,6.794299753082272
6,6,7.8147710735927225,9.844019370541572
7,3,2.0066544600250014,7.371487908689058
8,4,5.672079485992875,2.389145039588462
9,2,6.338913065506903,2.2629058332714
10,3,2.8963202088514777,4.384894929625527
11,6,5.003918820615139,5.9886298940893115
12,3,5.519799724579965,4.420625280537662
13,3,6.5298504996565905,5.5262669803442686
14,6,4.38259370860705,2.103726829833114
15,2,7.703984054598919,2.4988097762760937
16,2,7.589249945120991,5.719875754548731
17,2,2.1630643930597624,2.3157021423347017
18,4,7.210018789581588,3.219289345848167
19,2,6.751178448730813,6.042756859475951
20,5,5.642553189478943,3.0069401877038757
