T,FC,x1,x2
1,0,3.973678550732112,6.967041460893359
2,3,4.680191850723277,3.084526617378987
3,3,4.438491023122752,5.254741187009053
4,2,4.865901316344839,3.414398783078016
5,7,5.586284206787955,6.509406700954457
6,3,3.0399355258300296,4.0978459753047725
7,7,8.398822403595018,7.672868691449146
8,5,3.095005840789883,8.55417744992687
9,4,3.194583762214462,3.7816901827240956
10,5,6.365387072007709,4.5163232726541525
11,7,4.3301515649974505,6.956140252464964
12,3,4.604010217790004,7.572569443024915
13,5,3.876564501356027,6.292877818345325
14,1,4.774077264032082,6.329049358587291
15,7,11.14016149324408,4.094203741365483
16,3,4.076776100118287,5.865696481096801
17,0,7.49057856140314,4.833253357654737
18,2,4.863255058591037,7.154113581403651
19,1,3.0095116330631546,7.66570928061375
20,1,5.494374621877048,4.620919146701227
