T,FC,x1,x2
1,0,5.638293078048877,5.612185276780143
2,1,6.2198302529024065,3.202690091804911
3,1,7.64353861045321,7.713595466551397
4,0,2.864813205045558,5.310028900954585
5,4,4.838683561425581,4.438624105695026
6,3,8.915323393899914,5.226369524683567
7,2,4.142831270943623,8.520593299671967
8,2,7.201181323678312,4.127463372766074
9,3,4.170767834020994,7.973971165923901
10,3,5.679301560425289,5.073715842368566
11,6,6.3351612934735835,4.136037523126174
12,2,6.7223845979362995,7.83963047879412
13,1,6.339080783463332,4.0835579572517595
14,3,5.417319871918606,6.067307526794408
15,4,7.130362995357497,7.471906908876845
16,0,2.358564214007353,6.112188224216864
17,2,7.211379508809376,3.0950117767438403
18,4,5.164950172271144,7.500578673050941
19,2,7.424695979350956,6.5142885902253385
20,0,2.3262005078394727,5.19097328738365
