T,FC,x1,x2,x3,x4,x5,x6
1,5,6.370121707766388,4.870553831616615,2.24752479015213,6.303272307799745,7.803088015907037,3.615487147604233
2,4,4.4929329362439825,5.044518361754288,4.407967156689073,9.10194639368056,7.248748037538458,9.543976015322265
3,2,4.57406416406819,6.033025505896099,4.210437496685389,7.46273659492501,4.510654440412396,6.5568215854203515
4,2,7.217630805642995,8.687234854035776,4.565129754170752,2.0984927194004412,3.2564897300535143,6.197962448374768
5,2,5.040037773147367,5.1644284755663055,4.043041278839127,4.390626990663253,6.696784706291009,3.4644341666817766
6,2,2.8102597266260734,4.034014816061176,5.16954716931808,3.314015459993333,4.915566779420436,6.5624128598621665
7,2,7.004497486507626,7.792349266825381,2.034871392307614,7.413164360075242,2.098387627313285,7.623644838679196
8,3,6.436885826173326,7.995886633665639,4.2619568742227765,2.5433358750914197,6.1016443086745085,6.935641445068778
9,3,2.8029036336763267,6.978494015887821,5.168583537752434,3.105476076788979,6.327647659068093,3.660175582156324
10,3,6.521411438417492,10.476486265303073,7.063771549649077,2.2102248716362753,3.2856144646436887,5.861090544529627
11,0,2.7638773309164213,8.667721377342023,7.2254476342633485,2.082591705934766,4.029462803481077,3.521836551437667
12,4,5.94873236507497,7.445997145818888,4.2388045332712485,5.772085867255559,7.215851948164859,4.06810170942342
13,1,3.356567604903431,2.0369899568172514,2.2611186645420296,4.561127522282911,4.331885662868586,2.2572830966083517
14,2,5.024921664126122,4.8666447670934225,7.398155625343009,6.761698051002282,6.104105544959703,3.226459209792197
15,3,7.466431868251845,6.341961740317773,2.940452465793894,3.6728514124514593,7.0940961563053495,7.69166181333218
16,1,6.430679184953508,4.536358325203502,3.5269934594737853,6.92090255756456,3.2297351497201565,3.6112161673687515
17,2,6.05670075100197,5.689119765288527,5.555100235155717,6.45372879746962,5.381289342307399,3.786202194109265
18,1,6.304878151712758,3.788029361858368,6.147122683675051,2.6446637848114163,7.315800447817308,7.1708221279911575
19,3,4.717690531885251,7.461414450803787,6.050692154835333,7.2878589699578376,6.323867976871865,7.719687152347087
20,0,8.501384489526348,7.268990400002979,5.159996523976462,4.841332513623819,4.05758281755987,4.616669705678095
