T,FC,x1,x2
1,2,3.1832432033523306,6.396649343128631
2,3,9.644615901137973,2.399884779991744
3,4,4.3767043363011044,2.5161354581243267
4,6,6.1262297853371965,4.19802046652694
5,2,6.058478742636412,4.025010016268115
6,2,2.399521399589332,4.471490474677504
7,3,6.84052560892739,4.483687579275751
8,4,8.283179812871861,4.047695586381777
9,4,4.185698481517085,7.381233383910382
10,5,3.171317277966181,3.034652837842023
11,3,6.895252684238686,6.580944694735429
12,2,7.628725588171105,3.6459381632393435
13,4,9.893824829378453,8.556265662658609
14,1,6.3221735800596335,4.59857982108695
15,2,4.201231917167466,5.436235634242308
16,2,3.9503607549101436,3.123312924672409
17,1,5.824691342426078,6.5203926495833695
18,2,3.3453751334289343,5.808967933569302
19,1,2.5818040857514117,5.139371500905596
20,2,5.063925169949951,5.140968223868713
