T,FC,x1,x2
1,2,7.479598982072393,5.050100986906561
2,0,2.209692646417874,6.708476846351049
3,0,4.37741803331507,7.920414100892173
4,1,4.378898941279367,5.548145704732201
5,1,3.4786992225970934,5.213181765499129
6,1,3.947401471720819,8.481389056357084
7,1,5.532962738222846,5.222702010781733
8,0,4.2379084345291815,6.054786951989254
9,2,7.416469100203607,9.811362541511174
10,1,2.3142812281468155,3.852330036428678
11,0,2.9428920629423687,5.407285284127313
12,3,3.247604467061688,6.268477331602412
13,0,6.49107344213783,6.664037808226661
14,0,5.8647497162588795,2.761373753747565
15,0,9.102586886640264,8.674178028461665
16,0,4.504542388240627,4.27378106769761
17,0,4.107268498363506,6.275773649458549
18,1,4.159456856097395,7.121539117150998
19,0,2.7981100777997425,7.169899202255846
20,3,4.481152517906075,4.540857173933073
