T,FC,x1,x2,x3
1,0,4.122773180766004,4.5614579928061865,6.599281278033369
2,78,5.924188330974312,4.117431014311256,7.394945442861233
3,39,4.881237249699794,8.757920619233895,3.672708629094954
4,7,3.1303541163494675,5.84138586200672,4.367741151259052
5,3,3.81995571405386,7.8173082225758135,6.042566692652761
6,0,6.264968225589168,7.043037871312732,7.077876041240687
7,0,2.42716674396497,4.060293659734614,2.341381001472026
8,0,9.427219270133229,6.076374345943575,4.08068601305388
9,0,3.761762863928092,5.086739882733125,7.297660479382635
10,0,6.0790854472093265,4.8383665881300235,3.9298275384704064
11,0,2.0863044628270413,3.3189746923479158,7.323225302014804
12,0,6.729760973787531,3.6514381629965853,5.351223559886127
13,0,6.245671307919052,5.576792691490981,3.15861352949027
14,0,6.486554622261039,2.4980753906735833,8.05085690160157
15,0,6.765799344380969,5.264126023876922,2.355998329077502
16,0,5.472594645708209,4.06816545193377,8.117655356276169
17,0,3.0368046460987355,5.573828051843121,7.986818554994685
18,0,3.163299517585163,2.246355829290258,7.318070180300103
19,0,6.141151722430457,5.764034390046345,4.123801001269224
20,0,7.3897513947228415,2.2160019482808115,6.412609557647366
