T,FC,x1,x2,x3
1,14,6.456068322026161,5.0881384288976275,6.135495664502231
2,5,8.99671167156325,4.354658569626832,2.54426049268932
3,9,3.817285329252024,2.4378340160176384,7.282325515641632
4,7,4.962096230681242,4.735900786361468,2.6483153234610213
5,4,5.909267118558941,2.4882714868209614,7.200700214309539
6,3,8.900833148288932,8.2195097104121,6.371577609217566
7,3,5.441079057418461,2.0774114856781893,4.4763734420398364
8,2,2.150888219022739,4.969423787693744,6.347027467845464
9,5,4.0541447608622105,5.784787913359599,4.32380838663552
10,1,6.984305322288181,5.360303268488553,2.350936741094957
11,1,6.806641760471651,5.396693372910467,7.056809473987544
12,0,5.171185029951374,2.244767098706047,2.204529975819466
13,2,9.265012495221956,5.575653866962923,3.798440943386895
14,2,7.5396583153415255,4.899241892974944,6.827354401499556
15,2,4.289187632399152,8.015537470985059,4.537463178594326
16,2,4.434189478705197,7.042486760414546,7.347989135175686
17,3,5.837927951066002,6.967783588050159,7.3573812478549705
18,3,2.220346227908995,5.373249781386038,6.815932523843759
19,2,2.3820006215736647,5.407730267041233,3.027413880483744
20,2,6.267291515335964,5.076879605991445,5.16125668665068
