T,FC,x1,x2,x3,x4
1,7,6.780103176736112,2.478464065113961,2.4396325197382973,6.263403527914922
2,8,2.146870504151465,4.655128134739325,7.310442115735829,7.262694840129535
3,7,5.007102908781209,6.436914704637467,4.47297717173661,10.632689582017754
4,9,6.982968944092695,11.302051487853195,4.8649219576583285,7.084893242341591
5,9,4.6308688962351905,7.694514654258064,4.626483453333787,6.2159972825644445
6,5,4.080894024782176,7.015533783247447,2.44409479625238,4.297026636966098
7,3,2.144694927104819,2.4963235588386095,4.173395796026382,4.73500139835925
8,2,6.0537866941105385,4.564122412360662,8.491009992449737,2.3474378210567526
9,6,5.5718608414543205,4.806625608400716,3.028552824506691,4.027741546452502
10,2,8.136294497005808,4.63250652195954,7.168636686832887,5.818986627140732
11,5,6.5778596341619515,4.578920757112313,6.651068342616793,7.843558971505286
12,1,5.072997713797145,5.7456598717756755,3.153443749805014,7.016786151586494
13,1,3.4457936624414667,6.411935021638184,2.849648057493028,2.722880786971481
14,2,7.4066895294982595,5.077834328437472,7.313176608414771,6.521768225642447
15,1,4.093970134537311,6.23214359375922,2.5992978084333673,7.8696007209811345
16,1,7.13350712059118,5.189334866108819,7.281357235532086,5.867896782424728
17,2,7.266728704344178,5.6472033523068115,3.317197782941117,4.3134316436113505
18,4,5.326532529384262,5.176868522620867,5.272714583299595,2.3410118646167013
19,1,3.4393511709976003,2.950851635526626,4.057439587627133,2.3979347389539143
20,1,7.2648003528932605,4.132357997104011,7.029462448110813,3.110134401448872
