T,FC,x1,x2
1,2,2.462355289837655,3.486525981259069
2,1,4.56039860586279,5.323853123523412
3,0,4.32519618949458,5.511474028212001
4,2,5.051438273957698,7.321746940627659
5,0,2.0766854542483246,3.7054152166742487
6,1,7.022395561627886,8.387673227923631
7,2,6.389680423645173,6.0460292810748015
8,1,5.544215503560907,4.1485632237153744
9,1,5.9237436484164885,8.180983884974207
10,2,8.04864719796976,4.1449527347699995
11,0,4.158798224057852,4.1012675482130385
12,1,4.420676729885105,3.287816029670163
13,0,8.42931597948632,2.5566338247338942
14,1,5.067139253619149,3.352052132342275
15,0,4.151643766095046,4.271922069812312
16,2,5.352568099861403,2.177861122657647
17,0,6.545119950193292,6.523220597593947
18,0,6.995234737999937,2.7703506828119884
19,1,5.126741968608921,3.8054304938556314
20,0,5.025306695772999,6.469134696465847
