T,FC,x1,x2,x3,x4,x5
1,2,3.2313377545270243,7.788891404745456,2.7172523403101656,4.771735206997063,5.231190049624291
2,92,7.064291941765112,3.0398944717267335,4.392193503803608,3.0914204606895166,3.717095081043464
3,31,5.904578363103035,6.137647651630449,3.055588267268834,7.485916854608458,8.141171817832936
4,1,4.466171028929451,2.879090866338065,3.560381106975971,2.778173719544289,3.661388912397561
5,0,3.2139915361665867,4.937161607510742,4.863210534896774,4.131756257571318,6.381538467205507
6,0,7.07801910028976,7.329153268625611,7.340190803601401,5.908332110188222,5.633620317920442
7,0,7.2915889259382825,4.587506148124425,3.922272204279587,6.495602005922045,2.0092601301643906
8,0,3.1947827720673505,4.16966890460844,6.330557584314839,5.258662356223669,2.7031467640972773
9,0,3.064636780798459,4.132688853883991,7.030002601242343,3.3465545029098154,8.42996137458681
10,0,2.6093414668889134,7.131211171167756,2.521538266092958,4.371688873015235,4.326816473487561
11,0,7.042965525922618,3.5682600873802266,5.3054827755266825,2.6745203930604955,5.207745377970377
12,0,7.798215518836807,10.648841531809376,7.150091406970785,3.744560930726978,3.2118271059771195
13,0,7.291163591275263,7.1229085684026865,7.480809406013977,7.178125670842215,9.763038839713358
14,0,3.8057365857312053,2.6762564817630463,5.025746054682849,7.918780698506151,5.068533237716968
15,0,7.823599097753156,7.838004885255009,5.673925461991691,6.116811060509591,8.696294205126309
16,0,2.1877458352500945,4.324613026853357,6.068504826602956,3.060914149057311,4.53971689187928
17,0,7.259373057452426,8.146880975119888,5.98267229456864,5.989061307885052,3.8769504967693575
18,0,7.127758697235798,3.948710810849552,5.554875627838739,4.319546326010024,5.937303370535352
19,0,5.4126054602644595,5.493969914001509,6.544999931288672,6.36612854934608,6.356519355251624
20,0,6.494041275530859,3.4259695610480585,2.4047620831966037,6.7165445340775625,2.0605643330966488
