T,FC,x1,x2,x3
1,4,5.279209357631305,5.282846668876563,3.8212170731078596
2,2,5.807794379549233,5.110150760441983,7.09846092966274
3,4,5.686131184413047,3.652138576163119,3.7403441200344174
4,2,7.44673625836583,9.297465043485833,8.097995101600322
5,0,7.437853722239121,7.948854301843271,7.489082573417885
6,3,6.489315099659682,3.526875754427065,4.095155535196875
7,2,3.0780131158206046,2.3171137845939693,4.265555226104227
8,2,4.37003196424793,2.1946461895862432,6.039488273461034
9,1,3.2048914898578995,5.369934412158793,3.151027605980069
10,0,6.311482680875767,6.816026030935548,7.173364062748862
11,2,4.233428904242801,4.117244698352424,6.437471187823855
12,0,6.7998168646707615,2.8783439403100717,3.4524933281824532
13,2,7.941192141253586,8.402311022249943,6.484886238493604
14,0,7.050988131368846,4.691925977776555,5.159220039290938
15,0,3.8803582822661133,4.167231563595638,6.323752404176921
16,1,4.592836530203167,3.2202030376164488,4.553592846245959
17,2,6.5127687281082665,2.4803585594864703,7.232611966986836
18,2,3.549377724489533,2.5194884058438904,8.275530439097261
19,1,6.519968274019245,4.194450278493325,6.410500748125721
20,0,2.4119300326122843,3.347740542385523,3.0060287327197974
