T,FC,x1,x2,x3
1,0,4.905862509032943,5.4242616803128385,3.066982910212188
2,2,5.174236427182227,10.471116381014138,7.006906990369046
3,1,3.8859195274881104,7.016909495114902,2.733096038938981
4,2,7.847477577035659,2.7134455631245746,2.4185912671903598
5,1,4.841490411583841,6.387716649568453,4.904439065345669
6,0,5.18370655394768,5.633435359183357,6.706220341596227
7,0,4.472591064777903,10.348456845818378,2.67159958074315
8,0,3.3008074333487283,8.076062750006695,6.923254409562638
9,0,5.761800337902053,3.3996353507833073,3.2192489623426543
10,0,8.956679444252451,3.2747840684179383,8.412932180596266
11,2,6.036815840827059,6.2317286149382465,6.975698774118137
12,5,4.721705775576583,7.654571816972588,6.430852481650632
13,1,4.3847336637670145,5.75925984796992,3.8036457654138625
14,3,3.977106699806438,7.7638279149516505,6.2184665660412275
15,1,2.2145615372202574,7.118504949544797,7.882749858526281
16,4,7.714368380286291,5.840428162232041,8.571976171605359
17,0,6.5405645200183935,7.995467080556238,8.003955377007902
18,0,3.4674189152787696,7.848879787461588,7.025687841028545
19,0,7.177361049863909,4.2159352714818885,8.485066781410243
20,0,3.4538861310803903,7.948731378549073,9.577406394245532
