T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,11,5.944644001395916,6.024747991089889,5.4129397127179315,4.392553368922477,5.258505081355519,5.510295892984536,6.5591140843559,8.729262632951308,7.493769058865771
2,8,2.2545384355903484,7.845563318230129,3.0885393325632893,6.417188050597982,8.340654083390394,5.8467711413047905,5.935241324454324,4.587168970267726,2.371261833077211
3,8,3.2042861410332457,8.45261497079627,2.2962316286275635,7.962227050452668,7.083949270059878,6.196545516979301,5.299604802664238,5.167465424888901,5.579647796493395
4,12,5.931539348110615,4.21826664834879,2.1164901722579232,7.898499720397372,6.502506346551094,7.283877852521696,2.8288458413325026,3.7290998787889365,2.009768168698334
5,16,9.038212142640665,7.161085121138586,6.478062129801079,6.178816889572009,2.5776201813317505,6.434387464238248,4.123424656569734,3.129368146335144,4.549051930427722
6,9,8.063318724712921,4.69562394103884,2.0012288138966947,4.933607968167224,2.5115440519210797,6.0150992674263,7.4680752553361245,6.634757030007276,5.1206129168799075
7,5,4.333134839755257,9.177126424637855,4.574248740436484,7.374569556583239,7.628844168430536,7.887142942057043,6.484010960007993,9.016524924926474,4.410832025902453
8,6,4.834004015561059,6.782756248789143,2.611564776769036,6.43518897732198,7.1332197088875215,6.153409882545453,6.097361609387924,7.095168384509926,4.716047662539804
9,1,7.01974276817882,7.399773277832884,6.131155687525766,4.410910218962538,2.055326269895854,3.4728324333320675,4.337061944928989,3.3077902335027725,4.31517815202486
10,6,6.072800045503385,7.087423964817617,6.532583240910103,3.0652103381991846,10.045753349389926,2.7987103802315487,6.649908405492268,3.40978965093766,8.843002197710017
11,2,8.195927778369,7.728403035896894,4.586525705284564,4.890206365005022,7.943908049150528,9.213072883499594,5.779771493239526,6.606142687476169,2.333332384073592
12,4,3.5532122789336293,6.35763740253187,2.8135551006426573,3.288612844963999,6.63580305223681,7.458903624877366,3.139211131130466,4.544764030882584,8.531382020184598
13,1,4.470929574164482,6.8261230479402455,4.358622944562061,7.392924074829781,8.385419038918105,8.158251173061965,2.5490161493248342,3.5246418373141237,6.343824789407728
14,2,7.766749472214701,7.59952911604127,5.157257403920639,5.5793928996963,3.355320379553364,2.4843391900037055,3.554865663952003,8.91904075258435,8.241724275665238
15,3,4.102612093795682,4.311304343227071,5.926222426931785,3.058449023345033,5.331707825008854,3.7676353843789823,4.354781032932619,7.52304541942322,6.060332913317445
16,2,5.116614187194801,4.111335085922862,4.771205317978044,6.136971522876132,5.504239327414911,4.270202593311925,7.526232162258367,4.709367377235828,7.122706990386183
17,3,8.046463464762962,3.413132947677382,7.943535367635006,2.901218806162456,4.945640642357749,5.789896723285953,5.334205737483148,2.6699829839921554,7.242647859732734
18,1,7.780177572643869,6.285339873004513,4.632592821201445,7.08258952495308,6.023996907815006,4.591563992309664,4.7921788355606365,4.390547870169968,4.018138195542308
19,2,7.2710860720681705,5.815928291586797,6.653135321598245,7.110428087254931,8.827196439946482,4.13648520429839,6.205152807520959,7.100662040338557,3.5075200937178272
20,2,3.341496101018015,4.712194792529554,6.265576207186788,3.011632383525221,6.948886257191951,3.3809780971489767,3.3445760306650847,6.13592329638803,4.464488718629837
