T,FC,x1,x2
1,2,4.450240569472314,6.497091345650315
2,1,4.285464156065101,4.247343295748465
3,1,6.076092552092128,3.060475414417235
4,2,9.064588911097925,4.576213022755049
5,2,3.102177072816484,8.07447751056066
6,2,5.70899328952254,4.473006901778648
7,0,5.596465339835157,5.526587270179425
8,2,5.508551192344205,9.131084206370698
9,3,3.7366624237926906,4.155793478835769
10,1,7.290484005722243,8.0154740698582
11,4,8.529348942184244,5.081799602192006
12,3,4.722086463070384,3.5922224813458636
13,4,7.145119566249009,4.291766717879719
14,1,5.549295153990302,5.07229462248496
15,6,4.429131992261296,6.243575125143753
16,1,2.0147730867406497,7.078097671674896
17,0,4.239142300865856,3.159612146897456
18,4,5.682619410226547,7.14856724106589
19,2,2.6092948449105027,2.0643907113307076
20,4,2.3197426958412874,5.258061954228716
