T,FC,x1,x2,x3,x4,x5
1,1,7.431479917398895,2.4476675600059314,5.707862226161163,4.43978595517478,8.000729745777686
2,0,4.172897851697137,3.1134794944811963,7.150957761360665,2.151881115406964,7.939189278943006
3,2,9.666734069709806,5.300741551564286,6.159447718401253,6.855785567428869,4.073856197873902
4,3,4.225969177145543,5.082757515253522,2.699012257824653,5.051455003136866,8.41853997718927
5,2,4.51125864895979,6.184603428495704,4.288387887423819,2.309254563748359,5.140617443067203
6,3,7.733792315600228,5.074090632589142,3.1759236848285397,4.067581394716807,3.184838528679582
7,4,3.3248169410740207,2.001744968288692,3.949300269227816,4.868520889836726,4.946711856500796
8,6,4.6543433464575745,7.266666730945074,8.042107114435936,5.146593800578168,5.488068596673499
9,5,7.137161798356992,6.321056277754658,7.810266189780832,9.249058766557122,2.2595804177521863
10,8,5.352435475977263,3.436787916962558,5.237259327953127,3.1587816804287456,4.819407010664852
11,8,6.4884830543623595,5.668842126618956,7.361586282256858,6.8694276709133915,6.622529094710936
12,4,2.8388244457747813,7.505807938183759,6.778865948510067,7.776711660953593,4.484091856179412
13,9,8.401749402555113,6.414857891913689,7.359330561807448,6.996798405926335,3.1553065967765184
14,6,3.202696364763411,4.108975543584961,7.09816175156241,3.39914683125434,5.169756116055157
15,1,8.876802974797172,4.026369847181408,7.412844971599577,4.505390961237245,5.262126620628203
16,3,7.524979028469079,3.592368346956446,2.7391329450993918,3.0668735832311467,6.544426225499773
17,4,6.350443644684316,5.3695848724521875,2.0666511113696324,2.0899840561805902,3.591607326136476
18,1,5.372031518137126,5.472660847926732,8.552055601421612,4.240598350626611,5.388435877089453
19,2,4.292573667736569,7.1935523285118865,3.8999773157337687,4.005677130509477,3.2429646479575642
20,1,2.9638408644505345,9.254814553217901,3.0595468723571644,6.079689152507765,4.425782622548168
