T,FC,x1,x2
1,1,2.301279867975572,5.217945402222146
2,48,2.642569253823422,5.306527206824978
3,32,2.0843423807632635,4.641368414216827
4,14,5.874656889138323,8.146572562629443
5,1,4.12771531643268,4.873983076602967
6,0,6.295028047346029,4.283661852196258
7,0,2.2630744451884075,3.0935209185729975
8,0,7.4305312409670226,3.5206805015690303
9,0,3.105156645520014,4.104929091895183
10,0,4.4997216596944565,4.6651484056254855
11,0,3.6141617316711185,4.912058520559626
12,0,6.165260724983924,9.045882328998553
13,0,6.011118599722894,3.1403320883772974
14,0,8.13046731417113,6.258110259716949
15,0,2.335828546482519,7.15535549685488
16,0,7.7974305704239,4.0446179855335815
17,0,6.387997844277273,6.257643313884073
18,0,7.952464703697837,5.3708584017110015
19,0,6.00019589384322,7.231762038869078
20,0,7.729462362886916,7.506009110947139
