T,FC,x1,x2
1,0,9.380418705228236,3.6703824934206293
2,0,7.460375820348515,4.444707760322297
3,1,7.26865076303849,4.088207020617034
4,2,4.835190357530824,7.287659761912205
5,3,6.149848560597121,2.626096115112736
6,0,7.6893617283649185,5.458827405716862
7,0,5.441405039382119,7.024053959911608
8,1,5.043454941704844,3.3566398464210963
9,4,5.464537318688836,7.480165043565765
10,2,2.223501142624333,3.020206436407729
11,4,5.858732945779564,5.402724439409855
12,1,6.471737805745955,5.696459968563242
13,3,7.28740437153711,5.302473545950756
14,0,2.558507360987476,4.151920760907006
15,1,7.867692681332456,4.803949110072098
16,0,6.216179480404708,5.297678505786572
17,1,8.465491991034211,5.290229991685741
18,3,6.445126741971978,4.002301985511218
19,0,3.0906001142840185,4.20357346882206
20,3,2.495337238301582,7.273636546345151
