T,FC,x1,x2,x3
1,0,4.16962134115079,2.12187323896852,4.3427288839745515
2,1,9.0260555765738,7.720755148601541,4.182770091905987
3,2,5.010840017128297,3.0025538985518954,4.444766992570682
4,4,2.137173440191281,7.555263729967752,7.492045482833328
5,7,4.363742482191312,4.0989599144147,6.494468959425971
6,1,3.3550083021561594,6.6873585271295655,6.312855080483342
7,10,6.763226080354877,3.0857329061843393,5.1317535229830895
8,7,3.264034825498796,3.7933189366488858,2.8205611475864614
9,4,4.549892450456027,7.077422218254231,3.8927276549250904
10,5,2.105124209188064,4.995850942903605,7.049412819142167
11,5,4.492931613709812,6.014436085527772,6.720525451656005
12,5,4.617693929482656,2.2203360392350793,2.7900304044838116
13,5,3.535082409055125,6.004957209195873,4.595654079421723
14,6,5.621804912216179,9.663835586369764,4.366367706330796
15,9,8.389267840238498,10.020494450606654,5.348990916138619
16,4,7.36636171526637,7.362718994078392,3.1170104481281538
17,3,2.9814478482491067,3.4158021717129783,8.311841632402947
18,3,3.1972118458391887,7.127301034189524,2.0224397276690693
19,1,4.1587891739516625,4.520870307002626,4.35332253623985
20,0,4.352106734809036,2.0490975052996863,2.6291639056459095
