T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,0.0531,4.0,1.0,0.045341775718596544,0.34554668108494413,0.14951731540864133,0.011410771943681461
2,3,0.0619,20.0,0.0,0.05866239608252576,19.277235297891263,0.0,0.03687702925844208
3,0,0.158,1.0,0.5,0.04478371491810184,0.6698129658430763,0.38766922879286125,0.11293116893137475
4,3,0.081,1.0,0.5,0.018981384574397006,0.49347667304742904,0.43850629440447864,0.06055557148788939
5,3,1.046,32.0,2.0,0.20068866492287946,21.63355313302369,0.871882503910133,0.06941551270973591
6,4,1.75,32.0,5.0,0.8955856274136386,24.61931191434568,1.947625210751485,0.9375734031698226
7,7,2.96,24.0,4.5,2.89720385934954,7.400046734873918,2.8403461745733383,0.19762032561799225
8,9,4.97,24.0,2.5,0.21450627851259127,11.452213626599107,2.2934780085641777,1.964675861860096
9,0,0.42,24.0,4.0,0.11916975830543926,22.502667677874832,0.13137691183555322,0.3915312415382818
10,3,4.7,30.0,2.0,0.023363583157076408,0.6537366500784314,0.185293135024321,3.005942283835928
11,0,0.9,0.0,0.0,0.5760542088898845,0.0,0.0,0.18288046076129708
12,0,1.5,8.0,4.0,0.27558290461297846,2.4114221688955952,0.3282256736980491,0.2350065864084529
13,0,2.0,8.0,6.0,1.5993360948234836,2.9338720067379986,2.8470274810411915,1.647496038760995
14,3,1.2,12.0,4.0,0.9045445441206418,1.8407302548858904,1.1058739727869185,0.4945857423710449
15,1,1.2,20.0,6.0,0.7771107754125522,8.165343608522162,1.6976626137911854,0.7999126059431013
16,9,2.2,32.0,10.0,0.898301553423701,5.23212327091295,9.349407706137061,1.41611381541191
17,3,7.6,24.0,8.0,2.5914250245337103,21.14146384361446,6.663395875783936,6.5541437029530245
