T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,0.0531,4.0,1.0,0.015295703045575542,0.3252899712265793,0.12440287382258441,0.023395556335848056,3.1559124212933076
2,3,0.0619,20.0,0.0,0.00466002994880725,5.469604508788932,0.0,0.0439222491283608,3.1289387565910465
3,4,0.158,1.0,0.5,0.06862552688950384,0.39769202676177307,0.42683061120031923,0.008949964282429666,0.8121612726845467
4,1,0.081,1.0,0.5,0.05430614398256344,0.9034234506835518,0.16882406556317509,0.062086103311521736,0.5190372521888177
5,5,1.046,32.0,2.0,0.38893762609233334,3.7414919637302617,0.793556216976046,0.34797624506403485,17.198868635150507
6,7,1.75,32.0,5.0,0.19555602747176576,16.74812377255072,1.341282231746031,0.8072408745461628,22.350751297494558
7,7,2.96,24.0,4.5,1.4933413004014098,17.616305096465013,2.5610856819856282,0.5248829064061319,7.5903908378944305
8,8,4.97,24.0,2.5,3.8392073318555076,15.88346563750811,1.7322929490343395,3.2610522736312646,10.892864144785035
9,3,0.42,24.0,4.0,0.2752736963241304,16.48728544470857,1.19962066732778,0.30873020243121235,3.0943300126018354
10,5,4.7,30.0,2.0,0.15895327951298677,17.565191745594554,0.2253063959351893,2.5042965179062397,10.317808578921484
11,1,0.9,0.0,0.0,0.3830092969468493,0.0,0.0,0.06082541010741053,0.0
12,1,1.5,8.0,4.0,0.17912977233426852,6.5697714880854,3.4856271997815296,0.17290346483354335,0.18194454165459018
13,1,2.0,8.0,6.0,0.5940926992436202,7.736146113688924,4.728227136513112,1.160225365944726,1.086047739960427
14,1,1.2,12.0,4.0,0.10947469441177837,3.416479689822551,0.8055836885329817,0.1611288986130368,4.98299845810103
15,1,1.2,20.0,6.0,0.15346208755450447,4.720192487038199,2.06385484540029,1.0467087244304347,5.094635775991065
16,2,2.2,32.0,10.0,1.8405346506106688,26.360834623210266,6.346041732933447,1.698587633449123,10.76641806826871
17,2,7.6,24.0,8.0,4.837304444190917,18.46808475353104,4.180698502685524,3.254067597607542,3.660528147590253
