T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,0.0531,4.0,1.0,0.04461708567619879,1.1771099493180879,0.4982939792919727,0.007873385993056595,1.8711485216163584,0.5439235275255572,0.05101129995939898
2,2,0.0619,20.0,0.0,0.061139144333586824,6.692749025263705,0.0,0.059137329941357404,1.2463165048490699,0.0,0.015775668952628878
3,1,0.158,1.0,0.5,0.11749563822693976,0.7585875788814672,0.07217738163993326,0.022044533655529844,0.8754698790913523,0.14532368194697481,0.08603698568050167
4,1,0.081,1.0,0.5,0.026353274068775592,0.6959912656068277,0.10713240243805078,0.057397294316577405,0.28799248386428955,0.4776274297550954,0.01725002986640084
5,4,1.046,32.0,2.0,1.0092395227409454,4.066579029904691,1.713716600437052,0.09163548917338088,9.43477886831273,1.151551502253277,0.19300395290954128
6,10,1.75,32.0,5.0,1.1335911816268283,23.55700607559262,1.0558025650643037,0.9328055527530361,10.336179091490823,3.624117821060117,0.5981522820388512
7,11,2.96,24.0,4.5,0.7045657347888834,6.631231476982612,3.656648088690493,0.7560701941337793,19.934023739945825,3.5435631520238626,0.6705212611088243
8,6,4.97,24.0,2.5,0.013672398068843671,11.178725269764257,0.1413075843369277,0.9793918733673385,14.023673598844859,1.917813820428246,1.8170635084115638
9,0,0.42,24.0,4.0,0.26823483227931655,11.867265660637983,1.026619463517903,0.07705085706571073,13.167647243836118,1.930030442232142,0.40273351131892715
10,2,4.7,30.0,2.0,0.7970133141253035,12.953422283414701,0.4199959672730207,1.7732772269363073,16.854249839011118,0.4307031665181671,2.9075371090447804
11,1,0.9,0.0,0.0,0.787835840833223,0.0,0.0,0.24146351106015124,0.0,0.0,0.18697041056028973
12,0,1.5,8.0,4.0,0.9742775204596212,3.4456955382271026,3.689618231816074,0.3479599918192568,1.6178441577283555,3.2167410332660515,0.9247702628945025
13,1,2.0,8.0,6.0,1.7479243284441928,2.449543902186951,0.5048948751085311,0.7548376386746047,7.692801158021198,2.7444174703274733,1.0637746712711509
14,0,1.2,12.0,4.0,0.8564424464806669,11.820053083465837,1.438913991795352,0.7277913874847648,11.506686313300484,2.5567997535688893,0.41200509531698587
15,2,1.2,20.0,6.0,0.17136242332106771,16.05587165464843,2.3882499260878616,0.5370760070834579,3.1380591930246715,4.7427887713553405,0.5219587014901661
16,2,2.2,32.0,10.0,0.38138554477814773,29.107366937196247,9.209824654972742,1.4327741798566154,13.173524882728678,5.915162575891896,1.785223749594108
17,4,7.6,24.0,8.0,1.8263624707131014,0.7514581075252886,1.457877291891812,3.533512555116557,9.252675865981736,0.6011679073328917,4.152292815819051
