T,FC,x1,x2,x3
1,7,4.061609630772702,3.0636428475719213,6.188963996080152
2,3,5.140840039039914,6.656895288284981,3.6098072333024755
3,4,7.008263211286817,7.892512332719025,6.975655863322494
4,2,5.501929750695611,7.266441935713511,7.765313453891478
5,4,7.350038296957637,3.8065547486298703,4.1407182572123915
6,7,3.3280250437690952,4.161986501756439,8.207388519463336
7,5,5.2228766643663205,5.94418912655149,6.676178877404941
8,5,6.398696348866101,5.022230168830708,3.4862090783961968
9,2,3.751319266817945,5.165411840003619,5.48237054225175
10,5,3.1974147886024786,4.127907393810681,2.092447263957724
11,1,7.450871902817151,2.928562906542198,2.0099207502827143
12,1,4.580156176683752,7.852950384176585,4.688644340837551
13,3,5.742672790961905,7.278632575505515,6.73718304011095
14,4,6.11952025999288,7.516422137813442,2.183197523709498
15,2,5.051155760252851,2.458402626205168,7.1988863662835625
16,2,5.015055144433328,4.69946785829656,7.3691223499058
17,0,2.9857907627910167,4.518451385753272,3.3310040430196777
18,3,5.412219542292605,6.28215951942044,4.52616929182865
19,1,4.0278711560818765,4.001011822630456,3.6116761491737233
20,0,3.696116242800551,5.469530936096721,7.985473775408176
