T,FC,x1,x2
1,1,5.041409879522706,6.648104695524665
2,1,5.128705551617826,7.052588998321702
3,3,6.009311414966512,8.821792517918363
4,0,3.571611277521646,3.047174401849198
5,1,5.457470384997296,3.837787679292008
6,0,7.371150453499917,7.004155183845786
7,1,4.29031337780064,7.469668227722338
8,1,2.532021064026233,7.836208500397839
9,1,4.846447456796879,5.0749810540255975
10,1,8.211659236151279,7.517341840975075
11,2,2.1370208183758757,6.259450416882429
12,0,7.106439327390913,3.795358787427425
13,1,3.4466613042796648,3.9222313360028003
14,2,4.876223561490486,6.508593612834173
15,0,8.910766847322188,5.213193149517974
16,2,5.500598641037226,2.888932196564843
17,0,4.598260860697937,7.418121923002263
18,3,7.221177627069947,7.542787450360938
19,0,5.7505708385902965,7.953553923680452
20,2,6.014422322321294,7.6778561894311865
