T,FC,x1,x2
1,4,5.928280104739248,3.5834538539205028
2,4,5.5601659146418925,3.294411538341249
3,4,6.316029288753828,5.867842634120467
4,5,3.0652760363514613,2.576184743100285
5,4,4.854840627206875,2.058431232472885
6,4,3.871791655275263,2.330512948860729
7,0,3.21605482640034,3.845183209843592
8,1,3.4706419629862175,4.848843004371378
9,0,3.071988463120375,6.778750127232748
10,3,3.7707721514312347,7.298101205387387
11,1,7.303205245481319,6.384141129704902
12,3,9.112899769536389,3.9023386229422936
13,3,3.0893134987637874,4.043770291990497
14,1,7.458687225259879,7.178860723322801
15,2,9.037467597201122,6.336597309286248
16,1,5.094169629829783,3.8650848376574727
17,0,2.827851419857613,6.242236226118416
18,0,6.532370667158817,5.659075380441575
19,0,5.152375103224353,5.779355975738822
20,1,7.188089450372753,6.376169879655732
