T,FC,x1,x2,x3,x4,x5
1,1,2.3416737568447568,5.1165014315191275,8.253396553531056,2.383701155282849,3.2243697608195236
2,1,8.880538003990006,2.5630418076621906,3.251423637305495,5.143493834865182,4.069117468833828
3,0,2.176321752908796,4.969170062487161,5.887147674272628,7.9987177354434795,2.113834424700747
4,3,6.048414093914678,5.5027987483327285,7.580108065442586,3.2538245188523294,2.3099549044238015
5,5,3.4022330987677436,6.071725542594054,7.167884717142476,3.652155103053768,5.100828896096452
6,7,4.3152286300367,6.220375846607836,3.0198792440076287,4.659023213421784,7.043176657106909
7,7,7.616553316548991,4.616834213997695,7.554560783566261,7.285478076257958,7.992861054024757
8,4,6.494198882651605,2.618990400174834,3.0641711269280103,4.993415012716518,3.9811226618806947
9,5,4.490727074333093,6.497264336212775,8.284644495266528,10.995016233419506,6.43566658125709
10,4,5.093265582777137,9.795801470030852,2.2978622206317922,6.593248263989235,2.1836730750311273
11,5,6.410070295460078,3.1936732831554715,4.060220193426396,5.115333145954853,7.065749496323724
12,6,6.413099945588652,3.4278169343755276,7.055877431716873,6.244154122030077,2.4876632918250667
13,2,5.451273459951883,8.985782148271516,3.160913542360038,2.300844840553558,3.2150758634078143
14,4,5.597108790137639,8.81254125194988,5.819507822742067,5.350165616290598,2.0084947443019083
15,2,3.452074628131198,6.864850523722043,5.283261712948205,3.5599491620721784,2.579583419902838
16,4,2.1867349796297457,8.936096219334864,9.704711731715353,4.5141406321295605,2.4313194871034236
17,3,9.022763790485737,2.3773233819730692,7.4714686851306835,3.5581898235588483,7.126567664986745
18,6,6.400884678732606,2.6849031850632583,5.744445514304052,10.1875289762527,7.947708788446155
19,0,3.005658119130634,3.153478376748659,3.4971915944932492,5.173337772983544,6.569656356168184
20,4,4.386761613588648,4.6661116110328305,3.23478703690248,7.432527593700457,5.739937593895055
