T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,4,5.081997726421001,4.437756319968938,2.7822247723359883,3.498357208167511,5.074299283464298,5.765467495968328,4.657543611984863,6.027361879207937
2,9,9.265824021643255,4.7087698364428245,5.270772897717032,6.972223022431742,5.732336997281343,6.779488324549321,4.682714969658645,2.0222416785164445
3,6,8.029560272660941,7.043676575418561,3.8082674230307316,5.802812503075821,6.378148276821868,2.133302680505366,7.438503769707085,4.014315899208148
4,9,4.05777427538581,4.135040254471961,5.783079658231582,6.82061302903488,5.051134764955081,4.059373818344448,3.2410398074085482,7.885131583749711
5,11,4.941932010470373,7.808546594615015,6.0467384412821925,3.9008647101867098,5.082008027469353,6.104165882169742,4.6583910448784405,2.2766144165034135
6,9,3.6543565507931732,6.007392393405905,4.952170377483913,6.073103334214544,6.230048411147467,2.6890408179442584,5.189170860216244,6.083217760933794
7,6,7.791847770062577,5.741258900266999,2.215996392318663,3.5537695715101743,3.3832743563634753,6.533019449562876,7.193430189082103,4.178632799056913
8,4,7.768714333098534,2.030822763567252,5.2525483147990135,7.617013556862289,6.436928212519984,9.990994331233685,3.521082717689375,8.771174205788716
9,3,3.0118251401339,2.295589440521728,5.430809311988411,5.270351601610369,2.50617424500836,5.873914382915748,6.707498163914398,4.997586815254175
10,6,4.135046260132689,8.08656699397274,6.7713221504636945,7.211494690883894,6.3723469627786855,2.4510285408465475,4.716882657332139,6.287603086089055
11,1,2.9324186888615706,3.095758095053001,5.830325594400044,7.859765967549114,3.0342612399900593,7.347331731259763,2.628366397019895,3.1358567937514916
12,4,7.527762093712015,6.2861586243834795,7.044700379690323,9.030948623397432,8.562562470922984,6.939267062767573,8.549143686362502,7.297472073740603
13,0,7.175928779994928,5.7225464242593755,7.091050742446394,8.676640293348203,2.2956861559411843,3.901242902676561,6.3008426068076515,4.218892524650488
14,1,2.3317399614327643,6.895219744344831,6.529657124070545,8.51506412645627,3.0377218730784876,4.380935585978847,8.677767794197202,2.940678698746807
15,0,8.941705928052903,6.412588149725912,7.6846851704940615,6.703329148669529,7.761492273764958,9.185766271015957,3.375485086113548,6.818903196599036
16,0,4.44173778415867,8.824223614219168,4.26936706682689,3.9677937803693584,5.554333963951987,5.290660493093133,7.920959922175065,6.418984366343349
17,0,2.31062009616259,9.333511059503397,3.016259373427908,6.079908012208698,6.078491797903694,5.452108691125678,2.8117280544210796,7.5351909237477015
18,0,4.479181449419152,4.434911947897637,5.157008767447376,6.029535929753948,3.0258639595878196,4.65162603345952,7.0070499108582,2.3339321741084142
19,0,6.88560536712292,8.407940304903725,5.763680435753855,4.07042245399506,5.83483056513676,5.126194324525488,3.2795492933650876,7.0828104657577535
20,0,4.672382687061806,5.163398954853919,2.0995027377995252,6.386880677961862,2.6890565738131595,4.314071885607647,7.0796310809426215,5.229650101134929
