T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,6.8540730646011605,5.791853870739418,4.240552969745519,2.696037148960733,6.591547726684674,8.03997225286371,3.2903743668110956,6.705841686788058,2.1038508913805476,4.277380600673217
2,10,6.012931719839229,6.890599311456642,4.412522535824521,7.257124029471655,7.365394783537799,3.3544072876973168,2.048879939143418,2.0881273414826196,2.8472790216807815,5.050438904850811
3,11,8.597524448886324,5.553319070251184,3.349510475960111,6.006529057000915,3.5130994202206662,7.388562616766059,6.419434430347462,5.856452790860007,6.687708947370154,7.457685958679913
4,15,7.466486768405549,2.0308331014985006,4.117002333576778,5.10194479861334,3.140075200058167,6.42726996997944,5.841558019067371,4.796989090372884,5.951702390365896,6.887479440223066
5,16,6.119469874299977,6.229198915787214,3.295661868100226,8.15977221345555,6.814838458683766,6.078070354980907,4.626012909010571,3.5960683669849165,6.550269982926702,4.039676416575064
6,12,7.7252438018968475,8.17024467291425,3.9540716170193857,4.179972186340043,7.241884845372143,8.351581847033794,3.551323687898165,2.4037228491554754,5.309614755316176,7.044690979002876
7,15,7.370247907972432,2.2592720464040865,6.461927327197605,8.3113668068314,7.04441103398227,4.195882497224487,4.673908979221466,3.0327006752456653,5.62583247373523,2.2159419859771763
8,8,5.1765175037125175,2.8701390314069473,2.8842493897165378,5.39022124249316,6.202433336665092,7.5294376820148585,5.970471680535173,5.673333307974109,8.609427691331419,5.661952674947609
9,5,6.134561849690479,4.8065852638298,3.9908278973327946,6.026739490617137,7.08253754013753,4.210387069580004,7.000441846165901,5.302811364435643,5.213234884336565,3.197691746813644
10,4,5.474943629266121,4.691324103990352,3.6371055845494187,9.474665000716644,6.445982732742545,2.3827134342240357,2.433713661621307,2.3666632789226494,3.419238425414129,7.721228532776044
11,6,7.370895537114724,7.431334435842105,3.4416644079328975,3.5548465282631967,5.935187886903462,8.02227736237173,6.628759816849092,7.245882823624074,6.852064157313402,6.171502560697669
12,0,7.5068715822845995,7.330041951045737,3.452040939469808,7.315270982303589,8.060567582877292,6.3152269624692865,4.342405471175676,7.2670529579917185,5.323951994048212,4.849819012288782
13,2,6.524135746587832,3.5561119966621364,6.339870253588151,3.6035478025651435,7.036391487312965,8.764215200872865,7.059134769230576,2.129290370372572,4.897273574365944,3.3603269530929265
14,0,3.918610203834618,5.566295920660128,3.1722341612821463,7.661082776715965,6.64420762217111,3.7960311771693527,6.004875264699013,2.942909722156009,5.851105312091058,5.140555044427559
15,0,6.758370778231361,3.0550710488973016,6.946954435675349,7.879019144074284,4.1874640497644675,3.073841612451135,3.295256674243224,2.9155022690307266,5.187313283667917,4.013312910218245
16,0,5.21972514978825,5.242838315711615,7.673345248452943,2.556059200224177,8.0875250612091,10.470734602298442,3.99395475296793,7.255267721097068,3.010153770765515,2.28107953858889
17,0,3.612221071009769,5.17431582031738,6.937102425770953,5.7020419562103895,7.046008370956931,4.854503787611832,2.7965885019419137,4.662479288359508,5.344601659155229,7.3208792627281944
18,0,2.2875044155230193,4.414825315245086,6.7825503804556515,7.071729063613329,8.1730464492158,4.0626928750686,8.933092772526244,3.599456405323062,6.234506487050099,5.279097232049051
19,0,4.7282460553943135,5.302414936571353,6.485912170354759,5.296750158642809,5.913689058006386,7.20367578214626,7.132498192973877,3.322591968463906,4.356928153371443,7.140232277708736
20,0,5.0573553578247745,5.623730856510582,6.4871491369699905,5.941549607105852,4.256784149143822,7.901953572139082,3.345908558369906,4.873588292016584,3.290959272922848,6.275389076496616
