T,FC,x1,x2
1,0,5.964198061438254,5.722872716135423
2,67,4.2007207486472184,4.428875137595042
3,39,2.5241744726893165,7.024514003786069
4,11,5.895078450149914,6.4870719847351275
5,3,5.818045351455268,4.231845472488301
6,0,6.220380120782618,5.581025074741124
7,0,5.084935160450751,7.177624330093306
8,0,9.902863900642174,4.544587159031248
9,0,5.145002804916333,3.3962141106226524
10,0,2.0097099973030086,3.1131228674395093
11,0,6.212571541903758,7.619933219317218
12,0,6.414828563414754,4.918628260389039
13,0,6.228230533184705,5.917523697067914
14,0,5.083699003383816,5.754341355102239
15,0,3.0011867986168412,6.401325962683808
16,0,5.733813227053575,7.184848097017663
17,0,4.931434155839258,6.005777755346016
18,0,5.083338423356673,5.950531666869455
19,0,3.3189283613463862,4.345855431862983
20,0,3.6378613252874334,6.251779653867297
