T,FC,x1,x2,x3,x4
1,5,6.132356855880896,9.164158157861456,4.018030753617622,5.791602301148773
2,5,8.092054585995255,4.49485118830581,2.128795756274065,8.013971992427308
3,3,6.743507898636756,7.607046069445843,4.632242701993711,8.152053770110802
4,4,7.537171704520535,4.565369527497814,6.972607599813141,3.4227423450827192
5,5,5.627239621312407,6.359873046598226,4.589315417240839,7.853974456132245
6,1,7.089771210254445,3.0950471967572484,2.5730566267149992,2.449371985575621
7,2,8.126178791650442,4.284641667167045,5.428837287185942,3.4422360976483466
8,1,3.381985294542098,5.9271441513063285,4.543958095919539,7.452974223708295
9,8,4.077748047891884,8.01284312394679,6.068075738524272,4.453645903554077
10,2,6.454117529558503,6.202923707601377,6.06967565588362,5.039563857550742
11,4,8.980097348887863,7.886288416138663,3.5483584338465564,4.422274457372293
12,2,5.004621369713547,2.0073666877607,6.707423621945702,8.102376807391584
13,1,2.0949951524411308,4.561848069424276,5.809048385055343,3.1874543463145995
14,4,4.6987624994689,5.473000591846338,4.574036493395783,4.136381158145929
15,5,4.366837879869987,7.068915022761675,10.495852323830375,3.0532683105624803
16,2,5.443919053455304,7.251706038607386,6.787960626336915,4.006054878465946
17,2,6.461159446533221,3.786989504891499,8.116726464646215,5.2161144858588
18,0,6.012806224012528,6.066431149671347,6.860311202684661,5.0489148961002215
19,2,3.4496091700842677,7.4611390832033395,5.120395714256233,5.142574670080274
20,2,6.268703210623034,6.367717178099795,5.556658177923486,6.5081990413339135
