T,FC,x1,x2,x3,x4
1,1,6.947143443630719,4.6825039777073165,4.558964296446972,6.4474759437713445
2,1,5.756960144731232,3.5973785349505856,4.200379617461381,6.195746667150487
3,2,7.525679869712348,6.745614695640764,4.50564883493508,6.769461713096708
4,3,6.606223711637205,5.53640411772521,6.0382139141287166,6.855831076871714
5,2,4.073957216155229,6.756667284880302,6.916605043077576,7.323447516892711
6,1,4.993340174330454,7.729023700841551,5.152570361406069,2.4064295855488096
7,2,6.2627563185448265,6.793468239139027,10.091427850853453,6.459295001064325
8,3,4.5276677949674,3.784908790380743,7.520856361760435,4.542822088683498
9,2,6.49883227934549,3.4540821740849132,6.4519898382659955,7.130005691296622
10,3,5.238293422855852,2.9324801443501736,5.6700142745115585,6.00018084424269
11,4,6.014588881888366,3.0450099190815796,2.921568769718733,4.346713986426318
12,3,3.8404028698590746,7.341296316406125,3.05897442904364,3.617625977046541
13,3,6.886454065801582,3.5283578020734665,4.302701089963062,7.212275512383865
14,1,6.020928260146298,4.883147322727171,6.195360784939806,4.632293460871481
15,4,4.888941066968023,7.926001850716753,4.226083095825697,6.297388173797575
16,4,7.598690446593619,6.358539344625475,7.699648997794526,6.608019979756687
17,1,2.7656825332256156,7.135604105386282,7.104750369343153,3.4844348297231584
18,3,8.290575692556946,7.320824385990605,4.3777684890157325,8.637758037591643
19,0,4.552351827078993,5.514502841744831,7.114223227259664,7.9831137285504505
20,1,7.072460781373575,2.7471499150313967,7.538157963038921,2.0873857477560844
