T,FC,x1,x2,x3
1,1,5.058762985561127,2.413402846920688,6.480343890850358
2,77,3.0868372259401786,4.854212250031033,7.147650871786828
3,30,5.632733052928197,3.9495094710917162,3.6213736203178044
4,6,4.196344853847106,6.96503953899928,5.793000786512032
5,0,3.870686078416475,6.070052442445714,4.09674158012474
6,0,6.394166643178382,7.202879209962133,7.914775457712145
7,0,7.064361310565895,6.196534824119724,5.249806710646382
8,0,5.0140379782883775,4.090108161269634,5.131784093341098
9,0,2.072570189714472,3.0202862488093998,8.452658059489302
10,0,6.612586658568699,3.4054040556393854,3.15469287592603
11,0,4.910601076261473,5.061209126244371,3.8551847047281793
12,0,6.530693575056868,3.4599126501894837,3.3249728439541077
13,0,3.285729946345734,4.395844402011243,3.0475686704836535
14,0,4.532304910656162,3.3068884905444826,4.868042302146144
15,0,6.298051883691559,5.442929811053835,4.169446296544196
16,0,4.01368812255892,7.7279222613310194,5.28027428520645
17,0,2.87437779598356,2.2757755825779684,3.573753056273201
18,0,4.709403760075506,6.286693046643146,8.324046028153312
19,0,8.269081806284325,7.323922399186966,2.1214802462298925
20,0,5.336059104761716,3.6701648344948343,3.540541900104904
