T,FC,x1,x2,x3
1,1,2.992759910993521,3.2064586377421604,6.809243318889803
2,3,6.16433381779648,7.217710671907351,3.3842694084196205
3,4,5.003181528081173,2.3948775835164433,6.7511349476368405
4,5,5.517803976996442,4.208354939304723,7.790001990207683
5,3,4.451342760147589,6.441979733834482,5.157857504314384
6,8,7.4787173155453175,6.488906188990258,8.45851729255642
7,3,5.7732901637812555,8.098816811179926,5.19149711822723
8,3,4.773256238828599,4.4865533764031404,3.238390843329211
9,7,7.740274905085994,6.126267455340795,5.51802273457937
10,4,3.7989383365384533,6.904094434755347,6.309926455391025
11,5,5.086166938376293,4.4617478794186765,6.514188052457048
12,5,6.723199968866933,7.03361881123153,5.895427497234837
13,9,7.107269957489278,12.19599950446965,8.555486639677241
14,4,3.4410582175797177,6.089284259266514,7.689163473160946
15,6,5.65805292282396,7.220287225637985,7.017318700667508
16,4,9.888075038934986,5.500038599329404,5.373659872174584
17,4,5.865395289325828,6.016106406840706,7.375027890826575
18,5,6.197452886924567,2.5487972374088628,4.134917724687964
19,2,8.481036454707246,2.0320155305351624,2.075983315247365
20,4,3.8925789159976754,7.686654865360149,4.236685723233381
