T,FC,x1,x2,x3,x4,x5,x6
1,3,3.2017152652327017,5.098836338778647,2.798919303794997,8.142053309957966,2.4053677808774654,3.61989333696916
2,11,4.984661266108627,6.980803849977633,4.895512092513995,7.194835774668223,2.5244763559813572,4.1711676556243145
3,6,4.0170559458684,7.1290436843509335,4.808867260958967,9.578768540738519,5.152703684188835,2.5595651493093468
4,7,5.314953041534484,7.386218124181832,7.797992293539427,3.9423263524457113,8.209978368115163,7.393006462728677
5,4,4.824671321421859,4.956630724715894,3.676925566545559,3.555822336499066,7.880586409212218,10.369959050622938
6,7,2.0454599117760703,6.384565663894114,2.356753034274329,8.336358945146712,3.1239332918249683,7.492354509299586
7,6,7.238503739190104,4.433651786714343,5.147896573936443,4.6344967305485385,2.62695745176212,2.8348722828545876
8,6,8.838285722183297,5.630862325880285,7.087806520372705,6.182026979032706,3.225370677497316,5.477325166813215
9,2,4.055685359407037,4.192215043047932,6.716122462599132,4.024581746590425,5.230940548857293,2.868902356095934
10,2,3.170464994087636,7.426459035711962,3.9914935973569223,6.01635737666309,2.231691923453591,8.788119499795737
11,3,3.2048800511063886,4.068995866967247,5.0237160112805945,7.193020424867013,2.9177161679169186,7.4260119343169055
12,3,7.231434654565674,4.645513346799765,7.116393429317525,7.007407796856286,7.585078232640624,3.017725963013082
13,0,4.3973511075965614,4.448169637403506,4.598581710358718,3.1294131886588414,3.4762517166953937,6.8535484698548315
14,3,7.592413423653091,3.823282666908635,7.327251220901496,5.0051393948016365,5.136501251454699,4.522862874839276
15,3,4.024887628707491,4.04748947106297,3.5783272600511498,5.42404834223727,4.163397678250163,6.155882755133726
16,3,4.34515874871998,4.490848340902483,4.991712856793338,5.142343487834409,7.56486654706681,2.485997202491736
17,0,3.033048580624331,8.317776136924515,5.0624381339428295,7.0082141677734935,5.844445727480293,7.61632788121714
18,0,7.543794834162334,8.721683980963059,3.195687514754205,4.103804443723391,2.469742125079559,7.150854777302108
19,0,7.0428864078971785,2.3438574363677414,5.7647031988982675,5.230870853508359,9.770351263768545,6.333582371269616
20,4,7.694116343313439,7.282895886047719,7.166672736769147,3.0703049905270676,3.3850804114990325,4.650526233558857
