T,FC,x1,x2
1,0,3.4157426002642497,2.086934528868025
2,0,3.1223747519909653,7.560239468913697
3,2,5.984972466964128,9.758771894129113
4,0,5.63155112217912,5.320938221485046
5,0,2.6972490683117467,6.3387187708366595
6,3,3.2362534146883797,8.32976753404989
7,1,6.260514673039641,5.626463104726268
8,0,3.8164805430124877,7.172934863882394
9,0,4.300497670523869,3.766426654479373
10,0,6.5438141137400105,8.409909752996333
11,1,5.013017624485866,5.138813023923812
12,2,7.918867918493648,6.118886922676058
13,2,3.2600469644226457,6.377710771749289
14,0,12.52306047835345,5.49730231273094
15,1,5.137871068904423,7.095737336872383
16,1,5.810549666316456,2.717877296383746
17,1,3.2416248504302634,5.1520981266965915
18,1,2.563867610957773,6.178157994207674
19,1,3.5692666662395207,2.380338489583065
20,1,5.082302781587113,2.1189484533297493
