T,FC,x1,x2,x3,x4,x5
1,1,8.254066798084533,7.265105978690055,8.054056090651471,4.381860897571172,6.52838750287391
2,2,8.575397660937835,7.563712361862349,10.892970343030498,5.343512036111959,7.024150122774466
3,2,8.660936234691265,4.656525365880581,6.082998136382825,6.374927939848918,4.8710720525393265
4,1,6.533865731108361,8.47271536526826,5.139183423571801,5.483130008329613,4.458351971540049
5,0,7.650051423668856,3.7575846188165736,3.1189861371921124,3.6502571039089915,6.48246099384905
6,2,3.316914743576655,7.468158982303029,6.462536529336234,5.461793918614281,3.6197184718211544
7,3,3.1686498414475768,7.764977497574561,7.106624828342361,6.240421031511429,8.162857455097397
8,0,5.06834629402356,5.292350064101531,8.006640725660962,4.11965431250223,4.838391358828281
9,0,3.568617809769562,6.142904666914654,7.29147947433332,8.266065751748645,3.6307444705901744
10,2,5.133470981656311,6.999700949944861,7.047248001647673,7.0001466122176454,4.160862755092415
11,1,7.601784464250462,7.366586492901986,6.942379938262836,4.412333166675145,5.064135616275131
12,1,6.193891604770387,5.2894611881379054,3.1351229014839017,6.541896058930602,3.033103309016263
13,0,2.482419073087943,7.240692422124739,5.520693802701281,4.415806919987982,6.827368116114959
14,0,6.471423794861829,7.389023675445092,4.183782425020963,7.053483464341047,5.421756184820211
15,0,4.019918064961157,7.0041959945407175,4.277095828337895,8.948899221668048,4.628938038952915
16,1,7.01602848220538,4.401488255271367,5.163753056324448,6.612752969254651,8.2602060176748
17,1,2.45606217722076,7.444823713542558,5.0663350503435725,3.6341031556920873,10.03667277347882
18,1,8.11252026451368,4.13577856445967,3.7364572409648757,5.81283771594352,5.410922234254535
19,1,3.522613055298162,4.210755997047536,4.081595329884405,5.1058259549945575,5.451723850938883
20,2,7.527433949585319,2.157497651957898,6.090309143382097,7.1630598528636895,2.3204045090087932
