T,FC,x1,x2,x3,x4
1,3,3.1105280333707497,6.383357715078665,3.0342877927301872,7.353925624936627
2,4,2.1213795371076247,3.5586397134089243,3.2132743239429775,6.737704287368128
3,3,7.4949598788866325,3.3640582727085633,2.6932625370469236,3.0895798753458537
4,4,5.222954900588304,7.045908714824803,3.7715167630864928,3.3279185534628275
5,5,5.787042452879174,7.507818820999257,6.188683408380168,9.732651997010402
6,1,5.599391518279793,3.033785827921853,7.731825178953359,7.533374864960483
7,3,5.446889840257211,5.698547923362247,4.289541852491766,5.528405636287121
8,4,4.022512567928644,2.962119975071861,6.517151077481123,4.332010800355916
9,1,3.663404206300908,3.1861893183323673,4.713660059365109,3.3880294657216754
10,6,9.566270598413883,6.482978218241524,7.0593322015399576,4.03283303726899
11,6,3.8755450591012934,6.707619028242512,5.8073014602677135,2.07195256440472
12,9,6.306384260362767,6.679904014133781,7.061717829973686,3.6158354521113596
13,3,2.355277196959194,6.427032583814288,6.167584716706535,7.428852619090457
14,2,5.355335198174078,5.3782093216161515,8.76940460738735,6.007017397302016
15,4,4.078037282809122,5.205548461718882,6.805675477412954,7.095256120090202
16,6,7.433578064888356,5.122801002311441,10.859850489491759,6.6651497765395415
17,2,3.4511012632068923,7.241467368380666,3.0972069377129356,4.210085791942248
18,2,5.673675241659396,7.0681735932859695,5.599767046986241,4.048877096734236
19,4,9.27684863625802,3.3724772892723287,2.3651085121803783,7.680341344099679
20,1,7.94629292839444,3.4814423569487025,3.3207077287798255,5.608608444919087
