T,FC,x1,x2,x3
1,0,4.972306139918285,9.536923912063827,2.3151438084392586
2,62,3.0501505234884405,2.2426804820162594,6.075927466147494
3,38,4.498707976388909,3.0228805853984757,4.362143451858321
4,18,5.598753729659806,6.5150182377030275,7.061655849842088
5,1,3.3932758829249776,5.616935217243718,15.004299918972048
6,0,7.397778542979943,7.167475774274961,5.964500617683489
7,0,5.031303601149736,3.9596204404953923,7.820207078495052
8,0,6.13496906610452,6.467851819299964,2.2699140057512777
9,0,6.71636486702955,3.1294740552500397,3.029048108935786
10,0,7.256576706994464,3.6106077227970825,8.527070165443337
11,0,3.5956623839623707,2.3681257930739585,7.5493036026898555
12,0,2.9440450905583946,7.145892018009955,4.076465652733563
13,0,9.250521070349409,8.698477985606964,9.356490398099778
14,0,6.72994051708427,5.238239270168779,2.427158624653092
15,0,7.1630253226034215,5.2441555931432235,6.55503857963816
16,0,4.593353168102869,2.425706132044131,8.137067445492114
17,0,5.251500459937233,3.3472130977009327,5.1369724373287395
18,0,2.7866141213709845,7.367610251568294,3.4936526346126815
19,0,7.358244864794204,3.617298585256732,10.239688836647264
20,0,4.6990214461841955,2.215686169958665,5.291625467838772
