T,FC,x1,x2,x3,x4
1,1,4.113009009207323,3.893984228278081,4.715206927421334,8.107074646722406
2,1,7.200698714854071,5.368853138380082,7.418224657010882,3.000295993384144
3,2,7.912270410979841,6.692604348604325,2.0530673645106385,4.774999273147668
4,0,3.5475229848735177,3.2339256024017513,4.55010460750873,5.011310110797908
5,1,7.489922867234826,5.868569607374424,5.236410944471724,5.067443973736514
6,2,5.03894156014822,7.493310970002907,6.044299970662679,6.903250068442797
7,0,2.3976051302777237,5.196773675263525,3.4938851220214517,5.7983356123495415
8,1,3.35296594619356,2.006477239612424,7.955642684954516,5.840318991158379
9,0,4.38020488649754,6.332000502247956,4.87359333382826,8.097832788379058
10,2,8.278192954034253,7.488473006273681,7.430331351814882,4.671141053473231
11,0,5.098902633650651,2.3427858455334163,4.601044498714996,3.1073577187325787
12,1,8.985442251960349,6.250113104282401,7.417305695908055,5.148089906475656
13,2,9.829745909230422,9.416154675344204,5.8157830710275435,6.074751904409467
14,3,8.235425596578661,2.752652623593539,7.026667406870509,9.227049482039847
15,3,4.262111072356254,2.1339292650946216,9.434251739533615,7.511162750573098
16,1,3.3751452115624585,5.064991849468921,6.465853239926287,5.0593109713070525
17,2,2.567727028235735,4.387108664236263,2.2052113945906413,8.118022968362592
18,3,3.731567034821133,6.036285507437578,6.801748661216543,4.062963750816202
19,4,9.170884145516359,2.8105793225585787,3.1107101993681185,5.830357560893182
20,2,2.3837137580370493,3.1114779334768525,2.166084926555178,2.2079493619909463
