T,FC,x1,x2
1,1,3.249368662902134,9.921587223624474
2,2,5.0166718072443,7.077744079798396
3,0,4.697511325939839,6.058026269100635
4,4,6.659732458339135,4.962315421296048
5,4,5.074663603860858,4.102550955965851
6,3,10.355828157242243,2.575150012239057
7,3,6.485913865570414,6.764066572886364
8,5,7.0268234169774315,7.204870373545487
9,6,5.176882756333531,6.07540903500893
10,1,7.075500317851549,7.892192459071085
11,4,6.941091056608564,4.547514285970295
12,5,9.257641722777993,6.312227754734434
13,5,6.246450275055128,6.224049192279827
14,2,6.004712913848603,7.0448960879583735
15,2,2.7577936996718315,5.310291254595803
16,5,4.763413303580635,2.7613023940646215
17,3,9.976164848957287,7.182707393227425
18,2,2.342106753905593,4.404867343655701
19,0,5.486596858425193,3.1911273940260716
20,2,4.04411479121913,3.7110136087960592
