T,FC,x1,x2,x3
1,1,4.155298604497105,4.448104383901378,7.103760890363404
2,1,4.844262227751931,8.265585940651286,5.109215941034641
3,1,6.436610297441342,6.839592317127001,6.169283779158096
4,2,5.111706181468264,6.009333619023988,2.1482285949080158
5,1,6.821363863490298,6.4698281902287,4.4649868837093685
6,1,2.007106768541414,4.179814452034357,3.376332905151652
7,4,2.4110560053797503,2.8387578326597023,5.631797134106184
8,2,2.2944853747013862,5.000927884897451,8.027750927669343
9,0,2.96903909479651,3.227760808512246,3.0023383858282067
10,0,9.45295894667587,5.823565263537272,5.661311030587234
11,1,7.813507051669966,2.410902122452712,10.876829977651504
12,2,5.459400490136782,6.381614384829079,5.904995099692147
13,2,6.084916667312978,6.055499208094595,4.396441759631365
14,0,3.0066859509970083,6.731533695065402,3.165262708157195
15,2,2.4393092275798147,5.114002495764162,5.3079999461115115
16,1,6.376459354828931,6.5217220148555555,6.650354090483439
17,0,2.2248056424149087,6.686318699816358,4.677560206021132
18,0,4.062996880195956,4.470125919137907,6.475970986949008
19,1,5.072857965195961,2.685123903292993,8.013303125394534
20,1,6.595840588373222,8.19169146579244,6.581972351132134
