T,FC,x1,x2
1,2,3.971612929985115,4.667240976984212
2,3,2.1050067584852976,4.037962441335855
3,5,4.282163370870975,7.286034466204432
4,5,6.15656358664976,4.093857355013623
5,3,2.2253209174507615,7.3660537611924815
6,2,4.470951320448167,5.509415970141682
7,4,7.815517509450643,3.417863629577416
8,4,6.7331562623937895,4.666850853192772
9,2,4.904867209118287,6.296258133006181
10,5,2.369992397328403,7.097076267723118
11,5,7.22028813075378,7.338860787287017
12,3,8.315446123663385,5.580965849463904
13,3,5.747779890048927,7.780931222068291
14,2,6.776127319859956,4.167863933111021
15,1,7.223454314667817,7.103752839977831
16,1,2.8721103730521307,3.5249591247377756
17,0,8.07067872399815,2.1364027932836027
18,3,7.702181337894713,7.11694609939313
19,2,7.418741694808712,4.016211999104902
20,2,5.524335084897961,7.2654192266427895
