T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,3,6.033592779656217,5.078647692800823,6.0712191337390955,6.028376029601884,6.9500717194938915,8.513293811077709,8.309796444904922,5.662844261358377
2,5,2.024799191666435,9.075635919487647,7.003568594185863,6.468037709938946,7.2247923518952435,5.2106523014663075,4.693909818997717,12.202924572653561
3,7,8.855489410665365,5.327351477823351,5.285580047468175,3.3261228594012158,6.0415178303354296,5.253666466212307,4.533920458005216,4.383885976687436
4,8,6.612825820700603,6.4098847194737125,4.097180528665759,6.270998599028117,2.0097670374655494,10.765929508006511,4.920430453767427,2.3115562305064588
5,9,8.911747451828546,5.519030291127344,5.219525252071197,5.196476271980047,7.160718101361742,3.6439371607057085,2.406652758539092,8.287387283498974
6,10,4.217340145372121,3.606718155986635,6.069176234771602,6.29298239913008,7.166677557001046,3.332717345593758,7.325698095205418,4.959023655243566
7,10,3.2887299055078203,6.466422673904615,3.605871500522277,3.26208556308323,7.06287215319,4.7986609332720676,7.219392593827766,4.178310956617143
8,13,5.4947676656493325,3.952503171436505,5.377977926966544,6.173287509668591,6.031648230284477,6.311507737238347,8.2011086470293,4.12708684509512
9,6,2.25812773199311,6.733097164134893,4.122815391965026,2.3480091815900046,4.147298106030361,7.3331804730071735,3.652696237680499,2.0812065115125074
10,11,5.022225564318782,6.724820842530151,5.095898035448638,5.264205592903956,3.1794570642655087,4.163555029310744,5.118804389958372,5.538603713296903
11,17,6.296506488251148,9.142591170272805,5.114921241835407,5.420297853271418,8.587065964084472,5.019612727604177,7.174179230092843,6.527870812145933
12,0,6.308094870224573,4.280249024536382,7.385007424395272,2.362735657676958,3.605716802801996,5.27687982115236,3.1169587161631958,4.942400084456373
13,3,5.075996140601871,5.1883224309768226,8.41872980778446,4.850012171945504,3.952554637288097,5.2229523911508045,3.8292703092588507,6.37218484355239
14,2,6.933750527767104,3.7701643437957633,3.9661300502842005,4.206600263320414,5.60947886464969,4.74951397242231,6.588142697115419,3.8930003795461885
15,4,7.2223525953754795,7.471557232265448,7.4065928834407835,6.593076158307436,4.9388653337840305,4.36401913967204,5.748402923644488,8.299505368981794
16,3,6.274984019906595,5.748204860685864,3.555662590480842,3.3694331680618155,6.556671528757399,8.8544719036591,6.601779176706595,5.552282662154205
17,3,4.278591810038324,5.268425746381988,8.426754142509328,8.388792212367104,5.596638878955872,3.1655037454187145,5.037878571863816,6.074459124622446
18,1,6.095075025618106,5.109046429162046,3.6997090267097,3.677884915130542,7.68484331545916,9.655600158923658,3.2661196070067815,7.267089654231686
19,0,4.889727436122347,4.165632011119325,2.063382183724556,7.249903606476899,3.1828289945450705,5.850234440282888,3.8869970708285564,6.237998384980212
20,0,5.2363159733444435,6.764882439037021,3.897734946507966,4.48059834710193,6.763672219406044,4.237299302980955,6.560561179693236,8.2547361496
