T,FC,x1,x2
1,1,5.717007909833309,2.1752849217116803
2,78,6.3515706708324124,5.433032549522744
3,39,4.45765938988152,11.27209384546786
4,7,5.47584227871879,3.1400603389887047
5,1,3.1226219062994858,3.2152312231528644
6,0,2.400719435171865,5.661651550231381
7,0,4.37855351202654,6.433199112717761
8,0,6.37691749051835,5.147633663396433
9,0,5.155150839797853,6.198728351875854
10,0,4.182689143274088,7.006974888870227
11,0,5.012903512399892,6.135993918587396
12,0,5.840328353940391,7.118998718994158
13,0,2.0792701524978465,3.134786943085536
14,0,5.085984715260256,7.625208679543518
15,0,5.083126062405048,7.995402886210767
16,0,5.766213904808217,3.0365631958977404
17,0,8.304753895676004,7.4956716061307525
18,0,6.641651122683181,2.6874135061878843
19,0,4.544016163437756,6.011606584275451
20,0,4.429056400347824,3.376875231240127
