T,FC,x1,x2
1,1,8.710250310728222,7.234571292979038
2,3,4.0707816951463665,5.600691298601833
3,1,2.67822295978784,5.2386550556485405
4,2,4.493685128610681,7.111581617345478
5,0,6.3949268951357325,2.2828364321247028
6,3,7.1432367918045925,7.8849477126602645
7,2,3.36146433692266,4.000082864092511
8,1,6.697805694714646,8.033375946350269
9,0,4.1205549116670666,5.733960565520954
10,1,5.121556374772348,7.966316333944897
11,0,4.2258018223208005,4.502345635256665
12,0,6.856146865772616,6.627800993137262
13,2,3.9316194371609927,3.2882367204624474
14,1,8.09135362586678,2.1233221222277456
15,2,8.466911624628363,3.0734455928490965
16,0,3.617074472734163,5.910465347246248
17,0,8.276395399329619,4.0837054988708115
18,3,7.317343657235693,6.154906814358351
19,0,6.676480104921282,7.43478930420428
20,2,12.443447079363894,6.335536612600337
