T,FC,x1,x2
1,1,6.038545148870158,8.47980141829565
2,1,6.643309416341861,4.334153671809513
3,0,5.192707392477852,2.0420360403617006
4,1,6.018692058135614,4.040815111678645
5,1,2.014599172169545,8.710980629063595
6,1,3.939658991911368,4.524250498975789
7,2,3.2406401572806804,4.294394762847566
8,1,6.577126472616134,5.511934869584126
9,4,3.744183693686804,4.100240848749248
10,3,7.356788218465712,3.122944889761666
11,0,5.408485595183805,2.507536781182586
12,1,5.007695903862104,4.4429389812892435
13,0,4.9402676578399,3.194638130123497
14,1,4.910334493586774,5.481267304820673
15,1,4.657398117020296,4.387380152997469
16,1,3.365366418455237,3.4605950343717518
17,0,2.2884044551520137,3.8758956112483176
18,1,3.978573718221517,6.277133700964366
19,2,7.072651318914675,8.436419508407822
20,1,5.633546830370265,5.284611560350448
