T,FC,x1,x2
1,1,8.88427700291559,5.968041073697963
2,2,6.438764906667171,2.2412089499645322
3,2,6.854292240587188,8.5245485747053
4,0,9.988849935408103,2.0224386218673893
5,0,4.627279048785945,3.1958640991834537
6,0,8.14486809282534,6.511598045388425
7,0,5.126702871120934,2.6168895347935646
8,1,3.886846541872684,8.866413045144775
9,0,5.4856999454188475,3.7649472904784953
10,0,7.780873114151721,7.438688170631098
11,1,3.144462213416139,7.660838221790655
12,0,5.030833334217767,3.580009386903425
13,0,6.562049016969886,6.210450137407003
14,2,4.7100122551036065,4.671323350931523
15,1,4.124627745993375,7.976071521956812
16,0,6.849233320037875,3.975432557320622
17,1,6.0446278247254135,3.354040176388933
18,0,3.6036316644250275,8.86075948686629
19,1,5.048996353639068,3.11510966178167
20,0,5.99427298596521,7.211542011586784
