T,FC,x1,x2,x3
1,1,5.867615514685363,7.607438739570092,2.1886694606976396
2,77,5.292211473668706,9.434136401150905,6.409529836912932
3,28,5.315577869161187,4.1981191054262466,4.309223666419685
4,4,2.1734927552381555,5.0784710701016165,3.909425429915264
5,0,5.114860375945871,3.613254905768705,4.246778222982089
6,0,2.8297220559393277,4.026619028747178,6.082480643612254
7,0,6.197319152535325,4.123309944562898,5.164197293136457
8,0,4.803414290316464,3.38978301640215,4.527621095179896
9,0,7.060496769538814,2.527577128044031,3.0923511387756566
10,0,5.701148192585556,5.70550943612558,4.935714748400273
11,0,7.121248367001019,6.43286380425428,5.17438585812063
12,0,2.8638073313635366,8.730264628826403,7.264436460427337
13,0,3.848852913134735,8.308982503925225,5.039540350207577
14,0,6.325673124520152,3.828148222297438,6.045262220905429
15,0,3.1001982028040187,7.299895344459904,6.3046224849290695
16,0,5.592496202285397,7.187186119577514,6.3355772925025615
17,0,2.2842165534821683,7.706863209671541,5.491091746040715
18,0,5.091737842795488,7.118306146894133,7.551934148635867
19,0,6.515187229409926,2.359558846711861,6.192061351570082
20,0,7.257335325011967,3.122236547702393,6.093718077537079
