T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,6,5.6015633477589315,2.2787227439032502,9.337928814636395,9.507691176094406,5.667486434706455,7.078749110170614,6.391541249983723,3.501123913239535,7.590721886101967,6.200468538180962
2,9,8.335525909518823,5.013396421472815,8.349309886150968,5.526717123972487,6.239605935378194,2.7770146668988005,4.175873331485681,5.477669698476045,6.061838130740403,6.873477654459907
3,9,6.7086815707098655,3.047874531004101,2.6732187265893566,2.0875661175755074,5.154180621150895,7.02904574899087,5.735110598851564,4.1714160296333835,6.39116013774726,8.091704336267911
4,11,5.359143341590935,6.152071142565991,5.468403979711927,5.316008056169493,8.512442871151336,5.059689103325111,3.1369720182760057,6.084395611845335,5.097548258098039,5.157537454054944
5,9,7.06042553715414,3.6377368806819055,2.811030637242043,2.947142476004892,7.314916544698082,4.092222237009047,5.540117605231049,6.392533378283494,2.1645167712502995,6.118855798256065
6,16,3.4239927534365875,6.386886921274677,8.231555786151986,6.5173742093161975,5.8763636917586926,6.594853940681855,5.055797856104092,4.272919437060754,4.18566914972903,4.707015337822623
7,4,7.898990085561924,4.54118382635315,7.424217143284381,5.2975821262921885,3.290840708516053,2.198625855631252,4.805911813261124,5.4983539330929325,5.695121659202824,7.053757253631979
8,6,5.045956510268907,10.645739800651505,6.185897311319716,3.4765090977357316,2.388107234344216,5.416406633240707,2.6725201990484373,3.4104506246653146,6.717234141020709,7.062185564234546
9,6,7.52137752825857,8.477395616482958,6.28077796801155,7.481212323812804,5.624200891384216,2.0943918641586965,3.258564909622415,4.4670171621423655,4.226152070870162,6.9049425991885105
10,3,9.076924740042855,6.65140806083823,2.4037326403823633,2.0424387040622323,6.259109170779546,7.745389852800934,7.13912005459651,4.387739021175795,5.129732941412011,2.553734199456979
11,4,3.3720594424327053,7.955473770820638,6.000998739727912,5.080915239928013,6.704307662809825,4.773166186407115,3.727468963041825,8.603928232251688,6.229313306884919,7.528408524527682
12,1,5.231408901825098,6.211726125669318,4.9650655195758455,5.473629200100309,8.195290537995962,5.350769984489563,5.6313640707265975,3.9397919686618357,3.7766230517806987,2.031708585997762
13,1,6.1587257442398595,4.412558727551951,5.5616259519536415,6.427605106448244,6.927167686233913,3.070632046697621,5.1313155909250305,4.8143763836495115,7.6686622063821765,3.061568092622224
14,0,9.908422677063227,6.961232153302768,7.81184216947465,2.9690330060061574,8.553932669625826,5.048024628904966,8.103233480391976,2.1809911701802007,2.728506348190181,7.391652177011572
15,2,7.16245993849922,6.329785646640359,3.20028244318944,7.777674465534051,5.832029280761823,4.399108494840008,5.243123942040749,4.150764232684151,4.747820226595895,4.411193115157335
16,1,8.029924333353897,6.252063074074993,8.794862317033385,11.246013467315205,7.262911473784228,3.1079463652981785,4.361417366676706,4.404901404404706,7.541496403638583,5.874309451295769
17,0,9.412053222652576,5.918440881752129,6.0072077284024274,3.0760327358951893,2.7088699759494146,6.368041543226419,7.268933020314649,3.0050943721248786,6.326685073720808,3.947306972035792
18,0,2.3589866968662476,5.540568011286752,6.16376350074055,2.046381299521504,3.893552187003616,3.3171653765775946,7.586168425922839,7.210238032636265,5.409043755854537,2.1402373371507237
19,0,5.578256894916431,7.131821891047438,2.2286669742198075,4.2474185898466255,7.799796620903583,6.107910110402057,8.507096098684073,7.328246177025806,6.072748544731314,7.822574830409534
20,1,2.187815424271127,6.855543674777172,4.78661306640324,8.086069062141535,7.74203682844184,5.646272715684313,6.324955341923829,7.349320568277545,5.159981330466848,5.865264405898389
