T,FC,x1,x2,x3,x4
1,2,9.098295169916513,6.104062474669152,5.252430340405853,5.004546565715132
2,0,6.292122104885675,5.068156182372476,3.7013764472802104,3.693097271972973
3,1,4.7868913140538805,2.193797195552208,2.575532772480961,8.233966043149756
4,0,2.2549236983875436,2.722311031358333,4.595766717476707,5.804097220921333
5,3,7.371801561087294,4.018902527815015,5.331222336297894,7.569014367762352
6,4,7.7863676269313675,5.465978993590167,7.447882524536059,6.146776978912373
7,3,8.499866397483833,5.775839718884642,3.60365751508087,4.069858460384017
8,2,2.457355876895498,8.277631963919896,4.0661909345171106,6.0425258349023006
9,1,7.135810936876146,3.4514246585814345,7.034234007883675,2.5279938764580745
10,4,10.770559192191357,6.963645292508804,10.258633755634305,4.19271927432289
11,4,5.742363044834874,7.700032075793376,3.0048090916070174,5.891974871687675
12,1,3.4515983412699143,6.0249318543791155,8.785655735815077,7.274879154430132
13,2,6.033134522668829,6.612689752692707,4.94547986770571,4.301331956171058
14,2,3.729738010856168,2.0150266279658777,8.0678557937084,7.170429240106297
15,2,3.654802527556308,7.304336012007171,6.599362861764703,7.713887592749452
16,3,6.143065203832289,6.329562866467006,2.9031557824353142,7.964754951243473
17,2,4.235173367809277,7.527832296692228,2.0674311827667657,6.389598967699825
18,3,6.002581248971922,6.850099586577875,9.154016242266508,5.367097630707336
19,2,2.8028074213929335,11.364988266825844,6.387111734860823,6.007629603495663
20,1,5.1522699085616654,5.97875976892707,3.158113519174281,5.042282427873207
