T,FC,x1,x2
1,1,3.8509529802254363,8.169125192177017
2,1,7.652130739963274,5.309759953063985
3,3,4.287830516810216,4.141135422523568
4,1,5.315886439641159,8.711563246249266
5,3,7.203862532154043,7.30432178799892
6,3,5.263880769229464,3.0093880091580294
7,4,9.455035207328589,6.1342081528149555
8,2,6.024223950763716,9.766103207075938
9,1,4.184951713370353,4.197141967314721
10,8,4.11409473301748,4.206039568842875
11,5,5.599298783306372,5.0185108830435095
12,3,3.3370548296993854,3.5090587816670222
13,5,8.87481336140767,5.362328726414798
14,4,8.850777745991815,5.146046983267957
15,1,5.863440609126738,6.695622783187451
16,1,5.098554377581157,7.160901733838813
17,6,2.433123988936546,5.918887471819038
18,3,2.379395876139601,9.578074414640238
19,2,7.040939930457264,3.6094886694921398
20,2,2.6631354304099624,5.42799759891874
