T,FC,x1,x2,x3
1,2,7.458568890422975,5.839130909292862,6.745487653906922
2,3,3.1204494388838118,5.29938902971892,4.023906877521638
3,3,6.876078117280117,6.230257360207016,3.1186630777219433
4,4,3.2459425861913838,7.357432612829461,7.211526066337392
5,1,3.185293406903868,7.7535551901486235,3.7055975260450573
6,2,3.537477778244073,7.280415990934294,2.205056456101875
7,6,4.90865122386264,3.4749628815879214,7.7868462120791095
8,1,7.938501519516649,3.326867312926356,5.677335123797274
9,6,6.014415102085813,8.102862431233731,7.372277309768458
10,2,7.1593571615771,7.432783708459226,4.681481042506833
11,2,7.7300962425724435,5.554386842050706,5.146897257382225
12,6,5.759125781642489,7.617005186510172,6.240220252526447
13,0,6.731253854247492,4.112419563881481,2.6396866850155654
14,3,6.355035536676182,4.931014670843683,6.766338213948771
15,2,7.968037291800682,7.133140117093011,7.864414503006198
16,5,7.219954945275232,6.836765392593503,6.384883316288159
17,2,8.5413268788274,2.0337407720985077,5.459958429579768
18,2,7.4477734307723225,3.3053249042799457,2.3491613294474667
19,3,3.3748767917236657,3.466810516512752,7.0308197393705125
20,5,2.2201258492811577,4.8288384063571534,2.5913951662582932
