T,FC,x1,x2,x3
1,4,3.363156003358468,7.894582986555498,9.205779659369341
2,4,3.886620153469742,6.642633308101333,8.33434040438053
3,2,5.9624476294415585,5.290132361918019,4.1939536221574665
4,5,5.044340949047731,7.620998983286625,7.2459438805946395
5,5,7.518473360041953,5.002361740204928,4.023138962792202
6,3,6.041172408067678,2.963810212224957,3.0925837520687285
7,1,3.8706339979402156,5.429136052294097,8.988661848862824
8,2,6.60489931763128,3.4410940385921767,7.158810378001241
9,1,2.606687679686401,8.5729180491215,6.773493590191256
10,8,7.021167519794849,8.629228265486784,7.178510518482419
11,0,3.32077276181546,6.014429533241087,5.150685010407606
12,1,7.153589355619627,7.442138694658465,3.8496870367071856
13,1,2.153581997507654,7.200705297779037,9.95571102955742
14,2,7.288291223456282,5.382948466694826,5.2643005490599695
15,2,6.261692442701464,7.925038197738641,4.98099180759868
16,1,2.843494496028914,9.716651094103897,7.015602978800857
17,0,2.296915993882104,5.972772957485928,9.192876186672642
18,2,3.581344695491091,6.114416031826612,7.4934314305708885
19,5,5.276258384512718,7.079104051494787,8.61325280080155
20,3,7.419524504340896,5.490807928932438,6.507098529700869
