T,FC,x1,x2,x3,x4
1,4,7.818449630905778,7.120072507538105,2.231704581342112,2.471411065355757
2,2,3.3705750448196636,5.208643572746319,5.607132705111246,6.523144544548293
3,1,2.542692071822529,3.9114975368861105,3.151360830561308,5.217380532722968
4,4,2.3538729745411846,5.981418048603939,4.138895467694205,6.098595529151438
5,9,7.473925186643006,4.74000334563658,5.187844565489472,5.510521152285134
6,5,5.384354792384306,2.239309618855822,6.108164283971713,6.174847051812141
7,10,5.400325797214717,6.2666244158280175,7.0737131265819295,4.05670158963967
8,9,5.021772696874263,6.424213075691151,8.578515264900616,7.488765990064614
9,7,6.610459269758234,3.072177955047095,6.592506923750095,6.376239443318942
10,11,6.158635759029507,7.611159436042184,5.126123651363215,7.5160243747618924
11,10,2.3001516300459497,3.068640853616216,5.011608581148213,4.418708766291033
12,6,2.3754872407854464,2.8610413136697606,5.850347092676456,4.159127161790187
13,3,6.374565571716356,2.065614494601886,8.281047084698052,6.039002322274223
14,10,4.934616508128605,5.702412019119451,7.149905804746664,4.726301232135828
15,3,6.900059077609788,7.293704105172831,5.060043275056105,4.557110040090076
16,9,5.882956662488325,8.048438321347394,6.044424701649461,2.387290139557899
17,4,8.671209883983222,2.080304203836446,6.350884218154853,5.003206115390722
18,1,7.0063798028504936,6.234968121700153,3.2630225856273554,3.7238720314422826
19,3,4.849818082467659,2.1823654022817465,6.365262825429588,5.0380365284572965
20,1,5.179118969688605,9.023559826070812,6.339660946987692,7.187587940914454
