T,FC,x1,x2,x3,x4,x5,x6
1,0,3.118572174713547,7.8325636628137545,4.134185997790908,6.735980162477513,4.030470512212023,3.6971374794884975
2,4,5.8542033873157475,2.679833409091904,6.714876125634659,8.869482630727632,4.244780034844771,6.744309969610269
3,3,3.1967010379067853,5.727249103860366,5.385950694117737,2.797960506191254,4.281354979273423,3.6301106139927843
4,1,5.549736506106271,8.081607298283643,7.1649791259522315,4.97431650237451,8.22113318440923,6.592232944754961
5,6,7.265411305410642,5.350054274649562,6.904083706524676,6.3486820979406,4.327049247600853,5.496097589485927
6,2,5.031196460059693,4.3906990651834175,3.302621287212245,6.4758871981475306,6.526864326709907,9.212557637931496
7,2,7.838487872788432,6.2297545958577505,7.040384353959167,3.4982782241093995,9.192494257860393,4.793032433179739
8,3,9.134383664342106,5.372713605663336,5.153711005041306,4.26279897551877,6.094573914211112,6.974434560885756
9,5,6.481952145809085,4.696941615562119,6.16215799479088,6.490473530656255,4.074031833539549,7.779680029676891
10,3,5.823888905631933,7.473082652483692,10.336217709164691,3.3430199505960747,5.0811854775839915,8.141059550156402
11,2,8.210321836416831,5.674895906129825,2.409223208136198,6.479140707587301,4.085743347206729,7.315062444479507
12,0,3.5014295293057494,6.3526842497516816,4.057253608378273,2.1862953795655247,6.369767778903446,7.585004778772159
13,0,4.169508168293919,5.588416695482456,5.205453361161316,6.347603236107481,3.8009903670875227,4.246044453866653
14,2,6.826675604069001,3.8747505383048755,5.46753084621177,4.898896144688723,8.655203821886499,7.1496832531274235
15,2,5.055719914835651,3.0832192261800637,7.551493419766835,7.989426081170894,8.852082260503067,4.967401764879046
16,0,7.015507518807551,5.767351468562072,7.903169788593273,2.8758116998618286,7.839228509430982,4.399402494227703
17,1,8.20656175943764,4.9653910204498,7.783223533243881,3.04287406284602,3.076092360736137,6.812016498120469
18,1,2.791540926037602,2.874014206936121,7.59649656248808,4.026037357263667,12.076021779676221,5.002737143270011
19,3,2.2901867722830587,6.290381571993073,4.432211672768339,3.996772051478941,5.9894589353028795,5.175705030699481
20,0,4.907982356667843,4.087274321539138,6.521364489913039,5.713761668656331,5.796060265767713,3.0301985213908615
