T,FC,x1,x2,x3
1,0,2.9097897738890164,5.885471017678092,6.288708264202757
2,2,2.6096416872392822,5.098155050256464,9.746284224168921
3,3,11.039575207271113,3.875538624247792,7.06456145279912
4,2,4.075655685825441,6.006813691513599,6.0200273866568725
5,1,6.702432513310866,5.037910578087608,5.262095977340064
6,0,6.749381675987875,6.1032841008934735,4.059743262680057
7,4,2.761843995099417,3.0272525900114076,5.855517941799303
8,5,6.0926417794885985,8.074215843527558,7.666299705147074
9,3,8.369282146644633,8.642079470541132,8.154065729537853
10,0,6.160549167009558,2.7833653000339518,4.682259899409985
11,2,3.163024556701835,5.297008029862658,3.6661432964795786
12,3,9.493900252360692,4.453958950071893,3.9423746121682273
13,6,2.8161391703554015,5.645895558534267,6.928542001466413
14,3,2.4885864169338925,5.948300827610139,7.041433578738644
15,1,6.2732151747944185,8.609735241131164,2.6243821035533945
16,2,5.780677509571673,5.342046325363932,5.954399172123403
17,7,8.021059635325814,9.257619723006197,4.086982154813926
18,4,2.665660479007521,8.734757730647203,2.089546348796344
19,1,6.375340761438036,7.28707569195951,9.42524856731717
20,0,6.6648048179884585,4.818781832820067,3.001044400886725
