T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,3.4915369331080393,4.13255785816868,7.121018478784613,8.004855670767526,6.275900352740072,11.432508005976036,4.677284345505201,2.3778844573148663,8.550150942677332,7.816756272924525
2,13,7.154376606265447,8.535742879761626,7.533627301384515,4.255612554220237,7.347483771070202,10.419601807004335,5.747780381096124,2.1919959713211274,2.622452627492042,8.651224845275555
3,10,7.265091535182075,2.8864771127435667,3.6987142892338283,4.798198638054745,5.180207290528383,3.1954019120096606,2.6614183216760217,6.70259372255257,3.1880362877041533,2.2329041695207104
4,8,6.1359307693826,5.717190713350899,3.4278533625927343,6.415328240934628,4.512472546585812,5.538062030599738,7.306108286439812,2.684503973103204,3.3307734411985344,3.707838786113416
5,8,7.781289146569728,4.200588221835699,7.493229812363175,4.463731717631352,5.048580682396872,2.442121261653671,3.0113058198891105,5.908659061521268,4.722663398123972,5.744387119071146
6,7,3.9504524786174096,3.030776434515264,2.9860260966740615,3.5314915406669334,5.017295344207671,7.548811298549933,3.100975354170996,4.708794892702155,3.709999572926405,6.276138994799631
7,8,6.488684562344551,7.411076176907432,5.949475034849339,7.8206930051070565,4.729827322922174,5.2864050969782586,4.165783876067245,6.270580111888994,6.899221722748075,8.25198686737092
8,14,8.924192300911102,4.143496372695921,4.143674512901447,11.000386167199832,5.788297953637735,5.58950388804864,6.355484237806291,7.25271959592971,4.858848822051333,10.47813832588856
9,7,11.199693677634947,4.684399242126372,7.078271177618962,4.758242800026734,4.680610631566071,9.622518340639147,7.349150102459697,7.986735631006888,3.3020364007476273,5.554590739993499
10,5,6.623328427850857,10.561517825492999,4.17239516360001,2.2842858120813094,5.019974076886527,7.736037024675329,5.308121616253393,3.029878545533688,5.621945640458748,5.188874580417138
11,4,4.273935887892974,9.939885764411287,5.832533217831478,3.3884018692675695,8.083604925072532,3.0550666290385675,3.271341108194555,7.230422933444153,2.8030586132575492,8.27798123370503
12,5,6.615059434149171,6.086560885693938,4.674404857594983,5.514880424748883,3.8545199012525653,8.21021436995743,3.5066935084804074,8.38346084930968,3.6582020900490297,6.285171037196122
13,1,7.421193108993059,8.088070555161588,7.321058091242357,5.322250992511415,9.72517562900791,4.051327618739958,5.661204861667257,7.429891095370899,3.5712062025720215,4.474215112631975
14,1,6.898506960278022,4.423817305144444,8.077151362021718,6.91937129893887,5.881582387662691,6.290246406333298,4.6236814723476005,5.147569568085262,3.3876724032683363,4.626091247007844
15,0,5.901242505617347,8.188129873633986,3.699524672989147,7.344500711235632,3.124660989981744,6.063565119594832,3.6978317628114796,5.873140189933061,3.626628977332421,5.046006624910832
16,1,6.549340070307574,6.653701378810783,4.56477904382752,6.214686583693217,2.238266074191347,6.719691568156183,8.81151920446131,7.025271262514103,5.4637708961503755,5.046406200298891
17,1,2.5275531126162063,5.489224968384246,8.288548065862305,2.0717362540088784,4.193344189053379,5.144290869870727,7.5665277022741595,4.671354118864203,2.5274885425568563,6.125904292015517
18,3,4.855351640817618,4.486356361474938,4.699557309691479,4.526446995175731,7.090873403445397,5.289531321331655,3.392810102168296,5.1263689306365725,3.297659929640385,6.41977730876085
19,0,2.0469187063104006,7.252890746708578,4.569526426687114,5.051023441127519,3.259001581789504,3.019277819606553,4.504174175604065,4.740126953172131,2.033921982173615,5.495230797889162
20,1,7.243946079626401,13.439050746128284,3.3596413286865205,7.794229663173443,3.4065544174494513,7.0109566863263035,5.1845603583743936,4.141401114319551,3.1077348334237587,7.280386346369804
