T,FC,x1,x2,x3,x4,x5,x6
1,6,5.734253305475503,6.897644768626292,2.715204508180489,4.904436455182257,6.211766012025649,6.920203399492219
2,5,5.303710083479877,7.201012354706746,7.79054195948992,8.095661150361963,6.387917425924045,5.832258840566009
3,7,3.5195040969381117,5.5842586384898825,7.901424677277671,8.90655671954178,3.6898898656541137,8.854470906237221
4,3,7.8738697875308095,4.317654455952302,3.9536809687821197,5.385079415104693,6.278951254421593,5.704468054480074
5,1,5.839199798680831,3.065158852004949,4.300335188010476,4.990718095737876,8.086685116194188,6.556570052779906
6,5,6.217705966606787,5.384427828360019,7.257987671212527,2.3140595517564178,5.002865986594919,4.768505410135915
7,6,5.255660948188332,6.0308548601061105,5.3346725302883975,4.507243423555257,6.473265652001524,5.855202513341991
8,0,4.453928513275134,8.578599096875134,3.75437494462812,4.669936718497694,6.928193879022855,3.9696672264969286
9,4,7.981043028499491,3.818307243676907,6.526614690309346,5.542900199171811,3.87126804265107,2.4236538463379818
10,1,6.618400739149209,3.476515282900306,5.255359326962784,4.38461691997054,6.9058608221270426,6.01213539409651
11,2,6.237378998432519,7.124628659388968,2.638402460526344,7.0746670556638325,2.7276484664622114,9.895050442539592
12,2,5.771415560303758,4.161652320951761,5.515199680896353,5.527298638684286,5.254563079582266,6.871085363037016
13,3,2.1821942859942687,4.450951118142902,4.163325354273841,2.014881749901336,7.702568223628956,11.038878942543729
14,2,6.418475923235457,3.3295127360801753,3.6704136716151523,7.832108014643295,7.645457093320928,6.843015517183388
15,2,2.629016664154436,2.2121646706471485,3.836484084340104,7.975487425732256,7.972469809738605,2.094415231096478
16,5,6.020277769028264,2.377852781360187,10.140433089287304,7.502904225176142,3.294698128823741,7.094033459609203
17,0,2.020351035718287,3.2252707565373893,7.779531571604157,7.28525134190046,2.293140261414096,7.634537302336711
18,5,7.124622428589307,4.326349945265037,3.1692783404495763,4.575671333039208,4.173916036019289,6.568337445189152
19,2,6.0798061123281775,3.301898119382252,7.631973715528678,2.139342292956621,5.458229140001227,9.04165675156284
20,0,4.002432560906212,5.899770654408439,2.12798321467915,5.801290726559452,3.2579852100418414,3.981869607459445
