T,FC,x1,x2,x3,x4
1,0,4.164440809599848,7.100625909023972,4.067800823129935,9.001666274412006
2,0,6.067178846271913,5.553210999346514,2.0237675326234004,6.388092814756185
3,0,4.9173419456703815,2.688993989348182,3.305557170961574,3.092944072410699
4,1,4.688062061032941,7.133826085034679,3.3726780952801247,2.230431037834963
5,3,5.08242254175107,6.208016912967954,3.658171640091541,6.52739966907109
6,4,10.028114474424621,5.385192886147544,5.1884758669975515,4.243294293572854
7,2,7.087286233776461,7.33277946717805,2.109055943737412,4.67621486957241
8,2,5.9989892794685575,2.2373256286845806,7.437274457049718,6.82690376400647
9,0,6.540274097762761,6.540662741752144,5.07458728880304,5.1536918767735855
10,5,3.6665701305508067,5.2593469949596265,6.516844178343202,7.6000073963889125
11,5,7.367147713189398,6.449222949809445,4.618621078691297,5.386227539011388
12,3,4.26484279408402,4.919930280118728,5.527281838536528,2.344465568778645
13,4,6.353916138747363,7.713844156466576,2.5882274840985815,5.716774700207505
14,2,8.729083909818387,2.491620437312575,3.6029242604448912,3.784512347474821
15,6,7.519942766296886,12.108020572409364,4.094275800324346,5.553239545617585
16,3,6.946449276856238,2.42225131362688,6.880913304096869,5.154382336086847
17,5,3.020922373252783,4.154520752158977,6.285677050506831,10.557596539095215
18,3,7.926269363187101,5.618214608055425,9.653176561747198,7.225982956117459
19,1,7.420160306003397,2.962215866169792,6.062024988744428,8.339718903582918
20,2,4.170482422768076,2.4460085747697278,7.754803384846059,8.53401032626654
