T,FC,x1,x2
1,2,2.042306960476296,4.301951265616868
2,2,10.48305101818498,4.661392253017034
3,3,3.93272990025285,6.83223106166825
4,6,7.834962939248187,5.369655299387713
5,2,7.378424534657839,4.005985072246503
6,2,7.944167848862426,5.5246757915966285
7,3,2.108593129131772,2.629957277120868
8,3,3.7335107861467534,10.272542112954389
9,1,2.718372827247271,6.285723021335527
10,4,6.386813806971633,8.14768614282809
11,5,5.894800285559653,4.861546816970828
12,3,6.4020199505140685,8.726564471042323
13,2,5.6089852722412,4.4302388696838975
14,0,5.302294622215102,2.0798995419321358
15,3,4.721725856590744,6.718715797461968
16,2,6.877074991145431,4.498519906884649
17,3,6.266219929144442,6.211040062958341
18,1,2.3156530898763683,6.986519178994528
19,1,6.933075420203919,2.2272983206858163
20,3,10.674968907254165,6.478831354678221
